static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_O_SENT-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
38000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,100.0,0.0,1012.7,1017.0,1008.0,10127.0,4.347413023856827,0.9149883333333333,6.5662,0.0,9.149883333333333,2.0485593464201997,4.789351666666667,9.149883333333332,0.0,47.89351666666666,4.340977656271684,5.5,10.0,1.0,55.0,3.0276503540974917,345.5,346.0,345.0,3455.0,0.5270462766947263
6000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,100.0,0.0,1040.4,1053.0,1026.0,10404.0,12.72966788429474,2.6824649999999997,11.655183333333332,0.0,26.82465,4.660153926956598,14.348736666666664,26.82465,0.0,143.48736666666665,12.699084064914501,5.5,10.0,1.0,55.0,3.0276503540974917,345.3,347.0,345.0,3453.0,0.6749485577105565
10000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,100.0,0.0,1068.9,1076.0,1061.0,10689.0,7.171703656268361,1.5053033333333332,8.747416666666666,0.0,15.053033333333332,2.7976372394960025,7.767573333333333,15.053033333333332,0.0,77.67573333333333,7.250210417343284,5.5,10.0,1.0,55.0,3.0276503540974917,343.8,345.0,343.0,3438.0,1.0327955589886604
5000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,100.0,0.0,1125.9,1129.0,1122.0,11259.0,3.3149493041205083,0.6873016666666667,5.377116666666667,0.0,6.8730166666666666,1.6671586730909407,3.6544649999999996,6.8730166666666666,0.0,36.54465,3.3560836680024404,5.5,10.0,1.0,55.0,3.0276503540974917,341.5,342.0,341.0,3415.0,0.5270462766947263
3500.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,19.0,18.0,186.0,0.5163977794943225,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,100.0,0.0,1139.8,1155.0,1126.0,11398.0,12.318008497047426,2.9149716666666667,13.598783333333332,0.0,29.149716666666666,4.460235056143618,13.775941666666665,29.149716666666663,0.0,137.75941666666665,12.428086232364558,5.5,10.0,1.0,55.0,3.0276503540974917,343.2,345.0,342.0,3432.0,1.3165611772088
12000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,18.8,19.0,18.0,188.0,0.42163702135578374,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,100.0,0.0,1153.5,1166.0,1139.0,11535.0,12.860361149240324,2.723065,11.534233333333331,0.0,27.23065,4.582318223550131,14.50957,27.23065,0.0,145.0957,13.000817690610612,5.5,10.0,1.0,55.0,3.0276503540974917,344.1,345.0,343.0,3441.0,0.9944289260117523
10000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,21.0,19.0,198.0,1.0327955589886444,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,100.0,0.0,1207.8,1282.0,1156.0,12078.0,61.47411379325987,12.574748333333334,106.2632,0.0,125.74748333333334,33.10538286856142,51.487941666666664,125.74748333333334,0.0,514.8794166666667,61.28878140279948,5.5,10.0,1.0,55.0,3.0276503540974917,346.8,350.0,345.0,3468.0,2.3475755815545343
9000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,20.0,19.0,196.0,0.5163977794943225,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,100.0,0.0,1215.8,1251.0,1170.0,12158.0,39.143042520705635,8.050871666666666,68.0441,0.0,80.50871666666666,21.156454740556146,45.662729999999996,80.50871666666667,0.0,456.6273,39.047894991073164,5.5,10.0,1.0,55.0,3.0276503540974917,346.5,347.0,346.0,3465.0,0.5270462766947263
12500.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,20.0,19.0,196.0,0.5163977794943225,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,100.0,0.0,1201.5,1219.0,1184.0,12015.0,15.152924176907606,3.471646666666667,20.861383333333333,0.0,34.71646666666667,6.4538104540861445,17.358016666666668,34.71646666666667,0.0,173.58016666666668,15.172110091800551,5.5,10.0,1.0,55.0,3.0276503540974917,347.6,348.0,347.0,3476.0,0.5163977794943495
11000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,19.6,20.0,19.0,196.0,0.5163977794943225,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,100.0,0.0,1212.9,1228.0,1196.0,12129.0,15.329347307987067,3.14156,14.312733333333334,0.0,31.4156,5.406777652724403,16.561668333333333,31.4156,0.0,165.61668333333333,15.104595464927282,5.5,10.0,1.0,55.0,3.0276503540974917,347.1,348.0,346.0,3471.0,0.9944289260117499
7000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,20.3,21.0,20.0,203.0,0.483045891539648,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,100.0,0.0,1252.6,1279.0,1229.0,12526.0,18.500450444966624,5.0304899999999995,23.31958333333333,0.0,50.304899999999996,7.573129084887591,23.70226333333333,50.3049,0.0,237.02263333333332,18.48045166274353,5.6,11.0,1.0,56.0,3.2041639575194445,346.6,349.0,346.0,3466.0,1.2649110640673602
50000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,20.1,21.0,20.0,201.0,0.31622776601683766,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,100.0,0.0,1248.2,1260.0,1240.0,12482.0,7.067924416372552,1.922625,10.36355,0.0,19.22625,3.487998449367948,7.9045000000000005,19.22625,0.0,79.045,7.012318773728325,5.5,10.0,1.0,55.0,3.0276503540974917,346.8,347.0,346.0,3468.0,0.42163702135579123
15000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,100.0,0.0,1273.7,1287.0,1265.0,12737.0,8.056053624449126,2.2600066666666665,12.162366666666667,0.0,22.600066666666667,4.076918067815321,9.09732,22.600066666666667,0.0,90.97319999999999,8.18753605468944,5.5,10.0,1.0,55.0,3.0276503540974917,348.3,350.0,347.0,3483.0,1.1595018087284246
10000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,100.0,0.0,1284.1,1298.0,1267.0,12841.0,15.088258864281043,3.15517,20.20635,0.0,31.5517,6.399101159295831,17.58704,31.5517,0.0,175.8704,15.185065697527364,5.5,10.0,1.0,55.0,3.0276503540974917,350.2,352.0,348.0,3502.0,1.9888578520235078
10000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,21.0,10.0,188.0,4.638007234913623,0.4,2.0,0.0,4.0,0.8432740427115678,10.0,10.0,10.0,100.0,0.0,1143.8,1287.0,609.0,11438.0,280.4230137964192,222.73739999999998,2201.7799666666665,0.0,2227.374,695.3835703684323,452.588055,2227.374,0.0,4525.88055,933.9767740461234,5.5,10.0,1.0,55.0,3.0276503540974917,357.9,392.0,349.0,3579.0,17.71659611149327
10000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,11.0,170.0,5.163977794943222,0.4,1.0,0.0,4.0,0.5163977794943222,10.0,10.0,10.0,100.0,0.0,1054.1,1302.0,684.0,10541.0,311.8876043990493,84.16760500000001,822.4588833333333,0.0,841.67605,259.42374962710096,336.7636866666667,841.67605,0.0,3367.6368666666667,431.7004746768603,5.5,10.0,1.0,55.0,3.0276503540974917,358.8,370.0,352.0,3588.0,8.791409948858538
23000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,21.5,22.0,21.0,215.0,0.5270462766947286,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,100.0,0.0,1317.4,1324.0,1310.0,13174.0,6.535373831014611,1.3954166666666665,5.89805,0.0,13.954166666666666,2.1952596314995083,7.169110000000001,13.954166666666667,0.0,71.6911,6.5856778287216615,5.5,10.0,1.0,55.0,3.0276503540974917,352.4,353.0,352.0,3524.0,0.5163977794943495
20000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,22.0,10.0,166.0,5.059644256269407,0.6,1.0,0.0,6.0,0.5163977794943222,10.0,10.0,10.0,100.0,0.0,1015.3,1341.0,607.0,10153.0,305.5225214466375,107.65141666666666,705.8617666666667,0.0,1076.5141666666666,223.4286029923337,539.1925116666666,1076.5141666666666,0.0,5391.925116666666,479.6414496451712,5.5,10.0,1.0,55.0,3.0276503540974917,362.0,372.0,354.0,3620.0,7.423685817106697
15000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,22.0,10.0,148.0,6.196773353931867,0.6,1.0,0.0,6.0,0.5163977794943222,10.0,10.0,10.0,100.0,0.0,909.2,1350.0,609.0,9092.0,379.3877523941259,70.75163666666667,698.1417,0.0,707.5163666666667,220.45144076201552,423.57545666666664,707.5163666666666,0.0,4235.7545666666665,364.2274701906966,5.5,10.0,1.0,55.0,3.0276503540974917,361.7,367.0,355.0,3617.0,5.77446486217074
50000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,22.0,10.0,156.0,5.541760650832108,0.6,1.0,0.0,6.0,0.5163977794943222,10.0,10.0,10.0,100.0,0.0,979.6,1378.0,616.0,9796.0,345.146088232537,81.57252666666668,677.6240666666666,0.0,815.7252666666667,211.44889967145363,466.06432333333333,815.7252666666667,0.0,4660.643233333333,402.7738516122081,5.5,10.0,1.0,55.0,3.0276503540974917,363.6,368.0,358.0,3636.0,4.857983120596442
25000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,10.0,160.0,6.110100926607786,0.6,1.0,0.0,6.0,0.5163977794943222,10.0,10.0,10.0,100.0,0.0,989.9,1392.0,645.0,9899.0,350.3171420299042,86.34406,692.7380166666667,0.0,863.4406,216.18932759572436,462.4977283333334,863.4406,0.0,4624.977283333334,401.8371093819103,5.5,10.0,1.0,55.0,3.0276503540974917,363.8,368.0,360.0,3638.0,3.5527766918597874
7500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,23.0,10.0,152.0,6.713171133426189,0.6,1.0,0.0,6.0,0.5163977794943222,10.0,10.0,10.0,100.0,0.0,943.8,1420.0,620.0,9438.0,409.85466258717184,64.88025166666667,640.06335,0.0,648.8025166666666,202.10617541195808,388.34783166666665,648.8025166666666,0.0,3883.4783166666666,333.92901071441867,5.5,10.0,1.0,55.0,3.0276503540974917,364.5,367.0,361.0,3645.0,3.027650354097515
3000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,10.0,160.0,6.073622386096198,0.6,1.0,0.0,6.0,0.5163977794943222,10.0,10.0,10.0,100.0,0.0,1007.1,1438.0,618.0,10071.0,375.011244275866,77.60651999999999,620.0545833333333,0.0,776.0651999999999,195.96774623067594,433.97352,776.0652,0.0,4339.7352,377.79073671570876,5.5,10.0,1.0,55.0,3.0276503540974917,364.9,368.0,362.0,3649.0,2.55821118057995
25000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,10.0,5.0,79.0,2.5144029554194813,1.0,1.0,1.0,10.0,0.0,10.0,10.0,10.0,100.0,0.0,498.9,616.0,331.0,4989.0,144.16152206620336,28.508499999999998,265.9634,0.0,285.085,83.51609680073211,168.1882183333333,285.085,0.0,1681.8821833333332,144.25890172687022,5.5,10.0,1.0,55.0,3.0276503540974917,366.2,367.0,366.0,3662.0,0.421637021355786
11000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,12.0,8.0,95.0,1.4337208778404378,1.0,1.0,1.0,10.0,0.0,10.0,10.0,10.0,100.0,0.0,611.1,720.0,525.0,6111.0,78.94787309780212,19.492448333333332,109.08855,0.0,194.9244833333333,36.397274405976866,86.36944333333334,194.9244833333333,0.0,863.6944333333333,79.06692265161398,5.5,10.0,1.0,55.0,3.0276503540974917,367.5,369.0,367.0,3675.0,0.8498365855987994
