static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_ACTIVATED-COMPLETE,agg__Activity_A_APPROVED-COMPLETE,agg__Activity_A_CANCELLED-COMPLETE,agg__Activity_A_DECLINED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_REGISTERED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_ACCEPTED-COMPLETE,agg__Activity_O_CANCELLED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_DECLINED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_O_SENT-COMPLETE,agg__Activity_O_SENT_BACK-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Activity_W_Nabellen incomplete dossiers-SCHEDULE,agg__Activity_W_Nabellen offertes-COMPLETE,agg__Activity_W_Nabellen offertes-SCHEDULE,agg__Activity_W_Nabellen offertes-START,agg__Activity_W_Valideren aanvraag-COMPLETE,agg__Activity_W_Valideren aanvraag-SCHEDULE,agg__Activity_W_Valideren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10789.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10899.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11029.0,agg__Resource_11049.0,agg__Resource_11079.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_11289.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
35000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.736842105263158,21.0,20.0,394.0,0.4524139283588629,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,209.0,0.0,1267.5263157894738,1289.0,1253.0,24083.0,12.321473672020442,1.897333333333333,18.92345,0.0,36.04933333333333,4.640723411093534,14.23406140350877,36.049333333333344,0.0,270.44716666666665,12.328552755094815,10.0,19.0,1.0,190.0,5.627314338711377,744.7894736842105,746.0,744.0,14151.0,0.7132825035177744
20000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,209.0,0.0,1273.6842105263158,1278.0,1264.0,24200.0,5.850476064000157,0.7289684210526315,7.306083333333333,0.0,13.850399999999999,1.9417428106425256,9.556175438596492,13.8504,0.0,181.56733333333335,5.896042528989539,10.0,19.0,1.0,190.0,5.627314338711377,745.0,745.0,745.0,14155.0,0.0
15000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.789473684210526,22.0,10.0,300.0,3.73540043024426,0.7894736842105263,1.0,0.0,15.0,0.4188539082916955,11.0,11.0,11.0,209.0,0.0,972.578947368421,1339.0,634.0,18479.0,222.061882213413,58.113451754385984,734.5692833333335,0.0,1104.1555833333337,168.37831223918477,771.1839877192981,1104.1555833333334,0.0,14652.495766666663,422.98166663575137,10.0,19.0,1.0,190.0,5.627314338711377,730.1578947368421,749.0,715.0,13873.0,13.57801801071923
12500.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.631578947368421,22.0,11.0,278.0,4.957715942691863,0.7894736842105263,1.0,0.0,15.0,0.4188539082916955,11.0,11.0,11.0,209.0,0.0,897.1052631578947,1339.0,665.0,17045.0,295.9140067911701,599.4993043859648,10064.276283333333,0.0,11390.486783333332,2300.7389305774172,3348.3017675438596,11390.486783333336,0.0,63617.733583333335,4806.309345020474,10.0,19.0,1.0,190.0,5.627314338711377,730.3157894736842,748.0,688.0,13876.0,23.48061288140815
23222.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.105263157894736,22.0,10.0,249.0,4.040004632039496,0.8421052631578947,1.0,0.0,16.0,0.3746343246326776,11.0,11.0,11.0,209.0,0.0,813.0526315789474,1342.0,616.0,15448.0,241.77249951238838,573.667148245614,10007.076866666666,0.0,10899.675816666668,2290.249202345488,1744.9300157894736,10899.675816666666,0.0,33153.6703,3234.383949816392,10.0,19.0,1.0,190.0,5.627314338711377,737.8947368421053,753.0,688.0,14020.0,18.504938490522317
10000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.31578947368421,22.0,11.0,253.0,4.607392991208652,0.7894736842105263,1.0,0.0,15.0,0.4188539082916955,11.0,11.0,11.0,209.0,0.0,841.421052631579,1363.0,690.0,15987.0,276.49860674542964,41.271146491228066,767.54895,0.0,784.1517833333332,175.88326655606403,616.2185684210525,784.1517833333335,0.0,11708.152799999998,326.77886048603386,10.0,19.0,1.0,190.0,5.627314338711377,744.0,752.0,741.0,14136.0,4.255715111601194
5000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.31578947368421,22.0,10.0,253.0,4.65537480981747,0.9473684210526315,2.0,0.0,18.0,0.7050361858740393,11.052631578947368,12.0,11.0,210.0,0.2294157338705618,824.578947368421,1377.0,619.0,15667.0,294.7551367546881,1021.1586754385966,10064.949016666667,0.0,19402.014833333335,2733.9718059066468,5056.320982456141,19402.01483333333,0.0,96070.09866666667,6388.2481785851205,10.0,19.0,1.0,190.0,5.627314338711377,732.9473684210526,760.0,687.0,13926.0,24.148783461906778
5000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.789473684210527,23.0,10.0,319.0,3.980214223274657,1.105263157894737,3.0,0.0,21.0,0.936585811581694,11.0,11.0,11.0,209.0,0.0,1035.7894736842106,1382.0,631.0,19680.0,228.4232375188577,205.02005438596487,2645.83355,0.0,3895.3810333333327,613.4862277696772,1247.5268271929824,3895.381033333333,0.0,23703.009716666667,1252.0301803595103,10.052631578947368,20.0,1.0,191.0,5.720078517434358,730.6315789473684,755.0,714.0,13882.0,16.228269320731602
15000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.789473684210526,23.0,11.0,262.0,4.928138564164196,1.0,3.0,0.0,19.0,0.7453559924999299,11.052631578947368,12.0,11.0,210.0,0.2294157338705618,867.8947368421053,1413.0,689.0,16490.0,291.5144164029632,723.808001754386,10060.19315,0.0,13752.352033333334,2311.1018975431407,3547.83858245614,13752.352033333333,0.0,67408.93306666666,5240.210612723883,10.0,19.0,1.0,190.0,5.627314338711377,732.7368421052631,756.0,688.0,13922.0,24.487734129702982
20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36842105263158,23.0,12.0,349.0,3.5466811765960937,0.7894736842105263,1.0,0.0,15.0,0.4188539082916955,11.0,11.0,11.0,209.0,0.0,1129.157894736842,1422.0,733.0,21454.0,219.02213565398532,65.36387368421055,750.55285,0.0,1241.9136000000003,172.48747122278556,844.0997859649123,1241.9136,0.0,16037.895933333333,473.54594206797026,10.0,19.0,1.0,190.0,5.627314338711377,730.8947368421053,757.0,714.0,13887.0,15.591645686221772
37000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.210526315789474,15.0,7.0,232.0,3.0836296680737396,0.7368421052631579,1.0,0.0,14.0,0.45241392835886407,11.0,11.0,11.0,209.0,0.0,745.0,919.0,429.0,14155.0,188.38111488268788,470.2458385964911,8443.055383333332,0.0,8934.670933333331,1932.3042261314965,2590.0455859649123,8934.670933333333,0.0,49210.86613333334,3899.9139215612745,10.0,19.0,1.0,190.0,5.627314338711377,728.1578947368421,764.0,702.0,13835.0,22.490153791022866
12000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.789473684210526,20.0,9.0,262.0,3.3595460567764714,1.0526315789473684,2.0,1.0,20.0,0.22941573387056177,11.0,11.0,11.0,209.0,0.0,851.5263157894736,1253.0,545.0,16179.0,213.61735479357907,636.5377184210525,10169.494633333334,0.0,12094.216649999998,2328.1014121088115,3035.197562280702,12094.21665,0.0,57668.75368333334,4860.891237041563,10.0,19.0,1.0,190.0,5.627314338711377,727.0526315789474,767.0,687.0,13814.0,26.775763676650506
18000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.263157894736842,20.0,10.0,290.0,3.8274172501855004,1.0,1.0,1.0,19.0,0.0,11.0,11.0,11.0,209.0,0.0,945.5263157894736,1230.0,659.0,17965.0,224.9371192185478,30.07913245614035,186.8633333333333,0.0,571.5035166666667,53.05769031071984,286.6817263157895,571.5035166666668,0.0,5446.9528,224.90236954387362,10.0,19.0,1.0,190.0,5.627314338711377,731.2105263157895,745.0,719.0,13893.0,10.047547779148369
5000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.210526315789474,19.0,10.0,251.0,2.7402138474623765,1.894736842105263,4.0,1.0,36.0,1.1496249070460265,11.0,11.0,11.0,209.0,0.0,818.1578947368421,1183.0,642.0,15545.0,171.9781197833333,226.33889210526314,1744.64655,0.0,4300.43895,502.4702666326809,1442.3267070175436,4300.43895,0.0,27404.20743333333,1666.0928627288376,10.0,19.0,1.0,190.0,5.627314338711377,726.1578947368421,744.0,698.0,13797.0,16.57060033075556
6000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.421052631578947,15.0,11.0,217.0,1.261207070569223,1.105263157894737,2.0,1.0,21.0,0.3153017676423058,11.0,11.0,11.0,209.0,0.0,704.1052631578947,952.0,667.0,13378.0,87.0848211910167,90.79088421052631,1703.701,0.0,1725.0268,390.59288448941805,188.69060263157894,1725.0268,0.0,3585.12145,541.0078573668253,10.0,19.0,1.0,190.0,5.627314338711377,741.7894736842105,743.0,733.0,14094.0,3.1372129770160604
50000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.578947368421053,16.0,10.0,220.0,1.5746530296362724,1.4210526315789473,5.0,1.0,27.0,1.0706067580626215,11.263157894736842,12.0,11.0,214.0,0.45241392835886435,713.9473684210526,970.0,656.0,13565.0,93.90507836475119,1910.1758421052627,20159.774916666665,0.0,36293.34099999999,5036.288190695103,9662.547568421054,36293.341,0.0,183588.40380000003,14522.919142426368,10.0,19.0,1.0,190.0,5.627314338711377,720.578947368421,743.0,674.0,13691.0,29.614778198043243
9948.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.473684210526315,20.0,12.0,294.0,3.0252349964301497,1.5263157894736843,3.0,1.0,29.0,0.9048278567177281,11.0,11.0,11.0,209.0,0.0,959.0,1227.0,762.0,18221.0,179.03072362027703,166.46898859649124,2435.9258,0.0,3162.9107833333337,553.3732910889149,954.8729666666667,3162.9107833333333,0.0,18142.586366666666,1299.9639745212075,10.0,19.0,1.0,190.0,5.627314338711377,725.7368421052631,738.0,713.0,13789.0,9.212564519678534
30000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.263157894736842,20.0,12.0,290.0,3.739312254994343,1.368421052631579,2.0,1.0,26.0,0.49559462778335206,11.0,11.0,11.0,209.0,0.0,943.4736842105264,1233.0,767.0,17926.0,226.0364691374313,100.29233157894738,1880.265216666667,0.0,1905.5543000000002,431.05046256851426,706.7638061403509,1905.5543,0.0,13428.512316666667,939.5133337207908,10.0,19.0,1.0,190.0,5.627314338711377,736.1052631578947,740.0,732.0,13986.0,2.2084367734794017
20000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.578947368421053,15.0,11.0,239.0,1.121298328510512,1.6842105263157894,4.0,0.0,32.0,1.2042808632793343,11.263157894736842,12.0,11.0,214.0,0.45241392835886435,786.8947368421053,901.0,701.0,14951.0,59.22452076335547,992.2607570175438,8458.217133333334,0.0,18852.954383333334,2445.578795973217,4187.781950877193,18852.954383333334,0.0,79567.85706666666,6353.140713080225,10.0,19.0,1.0,190.0,5.627314338711377,721.6842105263158,741.0,691.0,13712.0,20.733903077860308
70000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.578947368421053,20.0,12.0,258.0,2.292882452617331,1.105263157894737,2.0,1.0,21.0,0.3153017676423058,11.052631578947368,12.0,11.0,210.0,0.2294157338705618,855.2631578947369,1256.0,729.0,16250.0,144.4063872491884,1056.9761087719298,9995.51425,0.0,20082.546066666666,2870.210466736108,3383.596031578947,20082.546066666666,0.0,64288.32459999999,6115.328655821704,10.0,19.0,1.0,190.0,5.627314338711377,722.2105263157895,735.0,684.0,13722.0,17.354406892674024
