static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_CANCELLED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_O_SENT-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Activity_W_Nabellen offertes-SCHEDULE,agg__Activity_W_Nabellen offertes-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10789.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10899.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
12500.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,12.846153846153847,15.0,10.0,167.0,2.1543039806456377,4.0,4.0,4.0,52.0,0.0,10.0,10.0,10.0,130.0,0.0,805.9230769230769,939.0,620.0,10477.0,136.75370899203043,24.60158205128205,201.46313333333333,0.0,319.82056666666665,58.724627499128204,186.30318076923078,319.82056666666665,0.0,2421.94135,136.82102239351,7.0,13.0,1.0,91.0,3.8944404818493075,438.9230769230769,442.0,436.0,5706.0,2.1393744592574175
10000.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,13.846153846153847,16.0,11.0,180.0,2.2303271003059097,4.0,4.0,4.0,52.0,0.0,10.0,10.0,10.0,130.0,0.0,856.2307692307693,990.0,663.0,11131.0,145.44194365573833,25.145343589743586,154.77268333333333,0.0,326.88946666666664,54.038245345602284,193.16313589743592,326.8894666666667,0.0,2511.120766666667,145.3655084244178,7.0,13.0,1.0,91.0,3.8944404818493075,437.46153846153845,440.0,433.0,5687.0,2.8170724939016463
30000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.384615384615385,13.0,10.0,161.0,0.8697184926229038,3.769230769230769,4.0,1.0,49.0,0.8320502943378436,10.0,10.0,10.0,130.0,0.0,773.6923076923077,793.0,631.0,10058.0,43.74620862692866,432.14834743589745,5598.428933333334,0.0,5617.928516666667,1552.2788121736025,443.1274269230769,5617.928516666667,0.0,5760.65655,1554.8598452216188,7.0,13.0,1.0,91.0,3.8944404818493075,440.0769230769231,508.0,433.0,5721.0,20.42246123945207
15500.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,169.0,0.0,4.0,4.0,4.0,52.0,0.0,10.0,10.0,10.0,130.0,0.0,790.3076923076923,796.0,785.0,10274.0,4.643716460347529,0.8147128205128206,6.80585,0.0,10.591266666666668,1.8571584988671619,5.239287179487179,10.591266666666666,0.0,68.11073333333333,4.462865577349222,7.0,13.0,1.0,91.0,3.8944404818493075,434.84615384615387,435.0,434.0,5653.0,0.37553380809940584
15000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.461538461538462,19.0,13.0,175.0,1.6641005886756872,3.8461538461538463,4.0,2.0,50.0,0.5547001962252291,10.0,10.0,10.0,130.0,0.0,818.6923076923077,1167.0,786.0,10643.0,104.69112077550211,583.2174602564103,7575.227483333333,0.0,7581.826983333333,2100.837832551872,587.0191576923078,7581.826983333333,0.0,7631.24905,2101.680158629886,7.0,13.0,1.0,91.0,3.8944404818493075,442.61538461538464,534.0,435.0,5754.0,27.457659713148836
6000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,15.076923076923077,17.0,13.0,196.0,2.0191391920625676,4.0,4.0,4.0,52.0,0.0,10.0,10.0,10.0,130.0,0.0,927.9230769230769,1034.0,803.0,12063.0,114.60690899655043,17.760708974358973,190.09365,0.0,230.88921666666667,52.13475217650492,124.92971025641026,230.88921666666667,0.0,1624.0862333333334,114.47768069676522,7.0,13.0,1.0,91.0,3.8944404818493075,436.38461538461536,439.0,435.0,5673.0,1.5021352323976225
5500.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.307692307692307,19.0,12.0,212.0,2.4961508830135304,4.076923076923077,5.0,4.0,53.0,0.2773500981126146,10.0,10.0,10.0,130.0,0.0,1007.2307692307693,1162.0,743.0,13094.0,153.97410704733974,102.03265128205129,1021.2687166666668,0.0,1326.4244666666668,280.6128346407932,261.3589166666667,1326.4244666666666,0.0,3397.665916666667,346.1353921830629,7.0,13.0,1.0,91.0,3.8944404818493075,438.61538461538464,443.0,437.0,5702.0,1.5021352323976138
10000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,182.0,0.0,4.0,4.0,4.0,52.0,0.0,10.0,10.0,10.0,130.0,0.0,870.1538461538462,878.0,859.0,11312.0,8.503392987960293,1.4357666666666669,10.2438,0.0,18.66496666666667,3.0279021352341555,11.26758717948718,18.66496666666667,0.0,146.47863333333333,8.700944868417904,7.0,13.0,1.0,91.0,3.8944404818493075,443.38461538461536,445.0,440.0,5764.0,2.1809195896250344
36500.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,182.0,0.0,4.0,4.0,4.0,52.0,0.0,10.0,10.0,10.0,130.0,0.0,867.1538461538462,877.0,859.0,11273.0,7.243918758128,1.3699487179487178,10.899133333333332,0.0,17.80933333333333,3.0295826992118826,7.7989512820512825,17.809333333333335,0.0,101.38636666666667,7.29739571154993,7.0,13.0,1.0,91.0,3.8944404818493075,442.6923076923077,445.0,441.0,5755.0,1.7021856236721162
20000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,182.0,0.0,4.0,4.0,4.0,52.0,0.0,10.0,10.0,10.0,130.0,0.0,866.6923076923077,872.0,862.0,11267.0,4.3852900965351305,0.8383102564102565,6.1676,0.0,10.898033333333334,1.7713459797506053,5.170966666666667,10.898033333333334,0.0,67.22256666666667,4.700926466912115,7.0,13.0,1.0,91.0,3.8944404818493075,443.15384615384613,445.0,442.0,5761.0,1.4051188470584972
38000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,182.0,0.0,4.0,4.0,4.0,52.0,0.0,10.0,10.0,10.0,130.0,0.0,879.7692307692307,889.0,865.0,11437.0,10.568458151135747,1.852352564102564,9.507266666666666,0.0,24.080583333333333,3.373386320262418,14.924397435897436,24.080583333333333,0.0,194.01716666666667,10.7713264219366,7.0,13.0,1.0,91.0,3.8944404818493075,444.38461538461536,445.0,443.0,5777.0,0.960768922830539
20000.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.76923076923077,20.0,12.0,205.0,2.832956234332085,2.6923076923076925,4.0,0.0,35.0,1.7504578155735613,10.0,10.0,10.0,130.0,0.0,973.3076923076923,1230.0,767.0,12653.0,161.53554026662607,470.37001025641024,4309.032433333334,0.0,6114.810133333333,1193.4194184903988,2092.113406410256,6114.810133333333,0.0,27197.474283333333,2686.4791570413245,7.0,13.0,1.0,91.0,3.8944404818493075,465.6923076923077,503.0,438.0,6054.0,30.1423970938627
6000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,15.384615384615385,20.0,15.0,200.0,1.3867504905630728,4.0,4.0,4.0,52.0,0.0,10.0,10.0,10.0,130.0,0.0,949.6153846153846,1258.0,908.0,12345.0,93.33589740067724,802.3208846153846,10404.206983333332,0.0,10430.171499999999,2885.011054412432,817.5626794871795,10430.1715,0.0,10628.314833333334,2888.252650923537,7.0,13.0,1.0,91.0,3.8944404818493075,452.0,577.0,440.0,5876.0,37.60097516465941
5000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,15.615384615384615,16.0,15.0,203.0,0.5063696835418336,4.0,4.0,4.0,52.0,0.0,10.0,10.0,10.0,130.0,0.0,966.0769230769231,975.0,952.0,12559.0,10.995919989262248,1.801282051282051,16.776166666666665,0.0,23.416666666666664,4.615133552938262,14.381606410256408,23.416666666666668,0.0,186.9608833333333,11.012277919878999,7.0,13.0,1.0,91.0,3.8944404818493075,439.3076923076923,440.0,439.0,5711.0,0.4803844614152931
12500.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.692307692307692,16.0,15.0,204.0,0.4803844614152624,4.0,4.0,4.0,52.0,0.0,10.0,10.0,10.0,130.0,0.0,967.1538461538462,973.0,958.0,12573.0,7.081032808921717,1.2061153846153847,6.01315,0.0,15.6795,2.1279246972137216,9.552783333333334,15.6795,0.0,124.18618333333333,7.05837523222839,7.0,13.0,1.0,91.0,3.8944404818493075,439.3076923076923,440.0,439.0,5711.0,0.4803844614152931
40000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,208.0,0.0,4.0,4.0,4.0,52.0,0.0,10.0,10.0,10.0,130.0,0.0,994.1538461538462,1002.0,985.0,12924.0,7.701148765456532,1.2857897435897434,6.9262,0.0,16.715266666666665,2.4389498853724447,8.952793589743589,16.71526666666667,0.0,116.38631666666666,7.543808285317621,7.0,13.0,1.0,91.0,3.8944404818493075,439.3076923076923,442.0,437.0,5711.0,1.9741924671713234
10000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.76923076923077,16.0,13.0,205.0,0.8320502943378438,4.076923076923077,5.0,4.0,53.0,0.2773500981126146,10.0,10.0,10.0,130.0,0.0,987.0,1004.0,821.0,12831.0,50.00666622228147,872.7082538461539,11337.04085,0.0,11345.2073,3144.1409922172647,877.1537858974359,11345.2073,0.0,11402.999216666667,3145.260787979522,7.0,13.0,1.0,91.0,3.8944404818493075,449.0769230769231,585.0,437.0,5838.0,40.84209743728795
8000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.46153846153846,17.0,16.0,214.0,0.5188745216627707,4.0,4.0,4.0,52.0,0.0,10.0,10.0,10.0,130.0,0.0,1018.1538461538462,1037.0,998.0,13236.0,17.453968764754496,3.041574358974359,11.666616666666666,0.0,39.54046666666667,4.386968809248081,20.593435897435896,39.54046666666667,0.0,267.71466666666663,17.561828572726043,7.0,13.0,1.0,91.0,3.8944404818493075,436.53846153846155,439.0,435.0,5675.0,1.7614096918559565
10000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,208.0,0.0,4.0,4.0,4.0,52.0,0.0,10.0,10.0,10.0,130.0,0.0,1012.6153846153846,1018.0,1006.0,13164.0,4.717670002915666,0.8871807692307693,5.70295,0.0,11.53335,1.6174511215473344,6.2908269230769225,11.53335,0.0,81.78075,4.594562441578302,7.0,13.0,1.0,91.0,3.8944404818493075,436.61538461538464,439.0,435.0,5676.0,1.9806758753205678
35000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,16.846153846153847,17.0,15.0,219.0,0.5547001962252291,4.076923076923077,5.0,4.0,53.0,0.2773500981126146,10.0,10.0,10.0,130.0,0.0,1041.6153846153845,1058.0,907.0,13541.0,40.842254389170805,875.508012820513,11369.514266666669,0.0,11381.60416666667,3153.057342345442,881.9213474358974,11381.604166666666,0.0,11464.977516666666,3154.7670248874606,7.0,13.0,1.0,91.0,3.8944404818493075,446.0769230769231,585.0,434.0,5799.0,41.744184302450115
9400.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,19.53846153846154,20.0,18.0,254.0,0.8770580193070293,4.0,4.0,4.0,52.0,0.0,10.0,10.0,10.0,130.0,0.0,1209.0,1256.0,1097.0,15717.0,64.65807503063067,12.195091025641025,130.25621666666666,0.0,158.53618333333333,35.677700955583546,111.79272307692307,158.53618333333333,0.0,1453.3054,64.58030951864406,7.0,13.0,1.0,91.0,3.8944404818493075,436.0,438.0,434.0,5668.0,1.4719601443879813
16000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,11.0,234.0,2.1602468994692874,4.0,4.0,4.0,52.0,0.0,10.0,10.0,10.0,130.0,0.0,1103.7692307692307,1150.0,675.0,14349.0,129.30722707706244,740.717658974359,9604.86175,0.0,9629.329566666667,2663.346525034293,753.4781692307693,9629.329566666667,0.0,9795.2162,2666.884995594606,7.0,13.0,1.0,91.0,3.8944404818493075,447.0769230769231,566.0,436.0,5812.0,35.74320806918321
10000.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,17.46153846153846,20.0,12.0,227.0,3.4788739704916174,4.3076923076923075,5.0,4.0,56.0,0.4803844614152615,10.0,10.0,10.0,130.0,0.0,1074.6923076923076,1238.0,763.0,13971.0,202.56989930037506,84.3949641025641,965.11945,0.0,1097.1345333333334,265.4704252090571,364.2399384615385,1097.1345333333334,0.0,4735.1192,492.9570883070743,7.0,13.0,1.0,91.0,3.8944404818493075,439.6923076923077,446.0,435.0,5716.0,4.479297106031534
