static__AMOUNT_REQ,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Resource_112.0,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
20000.0,1.0,1.0,2.0,16.0,16.0,16.0,32.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,994.0,994.0,994.0,1988.0,0.0,0.0028333333333333,0.0056666666666666,0.0,0.0056666666666666,0.004006938426723722,0.0028333333333333,0.0056666666666666,0.0,0.0056666666666666,0.004006938426723722,1.5,2.0,1.0,3.0,0.7071067811865476,523.0,523.0,523.0,1046.0,0.0
50000.0,1.0,1.0,2.0,16.0,16.0,16.0,32.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,999.0,999.0,999.0,1998.0,0.0,0.00841666666666665,0.0168333333333333,0.0,0.0168333333333333,0.011902964149973527,0.00841666666666665,0.0168333333333333,0.0,0.0168333333333333,0.011902964149973527,1.5,2.0,1.0,3.0,0.7071067811865476,524.0,524.0,524.0,1048.0,0.0
10000.0,1.0,1.0,2.0,16.0,16.0,16.0,32.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1003.0,1003.0,1003.0,2006.0,0.0,0.0019583333333333,0.0039166666666666,0.0,0.0039166666666666,0.0027695015596472636,0.0019583333333333,0.0039166666666666,0.0,0.0039166666666666,0.0027695015596472636,1.5,2.0,1.0,3.0,0.7071067811865476,525.0,525.0,525.0,1050.0,0.0
13000.0,1.0,1.0,2.0,16.0,16.0,16.0,32.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1012.0,1012.0,1012.0,2024.0,0.0,0.0017,0.0034,0.0,0.0034,0.0024041630560342614,0.0017,0.0034,0.0,0.0034,0.0024041630560342614,1.5,2.0,1.0,3.0,0.7071067811865476,527.0,527.0,527.0,1054.0,0.0
10000.0,1.0,1.0,2.0,17.0,17.0,17.0,34.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1034.0,1034.0,1034.0,2068.0,0.0,0.001175,0.00235,0.0,0.00235,0.0016617009357883868,0.001175,0.00235,0.0,0.00235,0.0016617009357883868,1.5,2.0,1.0,3.0,0.7071067811865476,528.0,528.0,528.0,1056.0,0.0
15000.0,1.0,1.0,2.0,17.0,17.0,17.0,34.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1060.0,1060.0,1060.0,2120.0,0.0,0.00141666666666665,0.0028333333333333,0.0,0.0028333333333333,0.002003469213361861,0.00141666666666665,0.0028333333333333,0.0,0.0028333333333333,0.002003469213361861,1.5,2.0,1.0,3.0,0.7071067811865476,530.0,530.0,530.0,1060.0,0.0
10000.0,1.0,1.0,2.0,18.0,18.0,18.0,36.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1093.0,1093.0,1093.0,2186.0,0.0,0.0027833333333333,0.0055666666666666,0.0,0.0055666666666666,0.003936227748605067,0.0027833333333333,0.0055666666666666,0.0,0.0055666666666666,0.003936227748605067,1.5,2.0,1.0,3.0,0.7071067811865476,529.0,529.0,529.0,1058.0,0.0
20000.0,1.0,1.0,2.0,18.0,18.0,18.0,36.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1133.0,1133.0,1133.0,2266.0,0.0,0.00254166666666665,0.0050833333333333,0.0,0.0050833333333333,0.003594459471031593,0.00254166666666665,0.0050833333333333,0.0,0.0050833333333333,0.003594459471031593,1.5,2.0,1.0,3.0,0.7071067811865476,528.0,528.0,528.0,1056.0,0.0
5000.0,1.0,1.0,2.0,19.0,19.0,19.0,38.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1148.0,1148.0,1148.0,2296.0,0.0,0.001625,0.00325,0.0,0.00325,0.0022980970388562796,0.001625,0.00325,0.0,0.00325,0.0022980970388562796,1.5,2.0,1.0,3.0,0.7071067811865476,529.0,529.0,529.0,1058.0,0.0
5000.0,1.0,1.0,2.0,19.0,19.0,19.0,38.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1161.0,1161.0,1161.0,2322.0,0.0,0.0017083333333333,0.0034166666666666,0.0,0.0034166666666666,0.0024159481690539902,0.0017083333333333,0.0034166666666666,0.0,0.0034166666666666,0.0024159481690539902,1.5,2.0,1.0,3.0,0.7071067811865476,532.0,532.0,532.0,1064.0,0.0
4000.0,1.0,1.0,2.0,19.0,19.0,19.0,38.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1167.0,1167.0,1167.0,2334.0,0.0,0.0014,0.0028,0.0,0.0028,0.001979898987322333,0.0014,0.0028,0.0,0.0028,0.001979898987322333,1.5,2.0,1.0,3.0,0.7071067811865476,534.0,534.0,534.0,1068.0,0.0
15000.0,1.0,1.0,2.0,20.0,20.0,20.0,40.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1214.0,1214.0,1214.0,2428.0,0.0,0.001175,0.00235,0.0,0.00235,0.0016617009357883868,0.001175,0.00235,0.0,0.00235,0.0016617009357883868,1.5,2.0,1.0,3.0,0.7071067811865476,538.0,538.0,538.0,1076.0,0.0
18233.0,1.0,1.0,2.0,20.0,20.0,20.0,40.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1251.0,1251.0,1251.0,2502.0,0.0,0.00105,0.0021,0.0,0.0021,0.0014849242404917497,0.00105,0.0021,0.0,0.0021,0.0014849242404917497,1.5,2.0,1.0,3.0,0.7071067811865476,536.0,536.0,536.0,1072.0,0.0
5000.0,1.0,1.0,2.0,21.0,21.0,21.0,42.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1276.0,1276.0,1276.0,2552.0,0.0,0.00224166666666665,0.0044833333333333,0.0,0.0044833333333333,0.0031701954023196643,0.00224166666666665,0.0044833333333333,0.0,0.0044833333333333,0.0031701954023196643,1.5,2.0,1.0,3.0,0.7071067811865476,536.0,536.0,536.0,1072.0,0.0
10900.0,1.0,1.0,2.0,21.0,21.0,21.0,42.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1300.0,1300.0,1300.0,2600.0,0.0,0.0021583333333333,0.0043166666666666,0.0,0.0043166666666666,0.003052344272121883,0.0021583333333333,0.0043166666666666,0.0,0.0043166666666666,0.003052344272121883,1.5,2.0,1.0,3.0,0.7071067811865476,536.0,536.0,536.0,1072.0,0.0
1500.0,1.0,1.0,2.0,21.0,21.0,21.0,42.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1302.0,1302.0,1302.0,2604.0,0.0,0.000825,0.00165,0.0,0.00165,0.0011667261889578033,0.000825,0.00165,0.0,0.00165,0.0011667261889578033,1.5,2.0,1.0,3.0,0.7071067811865476,537.0,537.0,537.0,1074.0,0.0
3000.0,1.0,1.0,2.0,21.0,21.0,21.0,42.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1307.0,1307.0,1307.0,2614.0,0.0,0.0011333333333333,0.0022666666666666,0.0,0.0022666666666666,0.0016027753706894605,0.0011333333333333,0.0022666666666666,0.0,0.0022666666666666,0.0016027753706894605,1.5,2.0,1.0,3.0,0.7071067811865476,538.0,538.0,538.0,1076.0,0.0
8000.0,1.0,1.0,2.0,21.0,21.0,21.0,42.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1308.0,1308.0,1308.0,2616.0,0.0,0.0009583333333333,0.0019166666666666,0.0,0.0019166666666666,0.001355287997274169,0.0009583333333333,0.0019166666666666,0.0,0.0019166666666666,0.001355287997274169,1.5,2.0,1.0,3.0,0.7071067811865476,539.0,539.0,539.0,1078.0,0.0
5000.0,1.0,1.0,2.0,22.0,22.0,22.0,44.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1347.0,1347.0,1347.0,2694.0,0.0,0.00165,0.0033,0.0,0.0033,0.0023334523779156065,0.00165,0.0033,0.0,0.0033,0.0023334523779156065,1.5,2.0,1.0,3.0,0.7071067811865476,543.0,543.0,543.0,1086.0,0.0
33000.0,1.0,1.0,2.0,23.0,23.0,23.0,46.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,10.0,10.0,20.0,0.0,1380.0,1380.0,1380.0,2760.0,0.0,0.00484166666666665,0.0096833333333333,0.0,0.0096833333333333,0.006847150664489712,0.00484166666666665,0.0096833333333333,0.0,0.0096833333333333,0.006847150664489712,1.5,2.0,1.0,3.0,0.7071067811865476,545.0,545.0,545.0,1090.0,0.0
14000.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,22.0,22.0,22.0,44.0,0.0,0.00364166666666665,0.0072833333333333,0.0,0.0072833333333333,0.0051500943896419975,0.00364166666666665,0.0072833333333333,0.0,0.0072833333333333,0.0051500943896419975,1.5,2.0,1.0,3.0,0.7071067811865476,548.0,548.0,548.0,1096.0,0.0
10000.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,173.0,173.0,173.0,346.0,0.0,0.00251666666666665,0.0050333333333333,0.0,0.0050333333333333,0.003559104131972266,0.00251666666666665,0.0050333333333333,0.0,0.0050333333333333,0.003559104131972266,1.5,2.0,1.0,3.0,0.7071067811865476,551.0,551.0,551.0,1102.0,0.0
50000.0,1.0,1.0,2.0,10.0,10.0,10.0,20.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,656.0,656.0,656.0,1312.0,0.0,0.0024333333333333,0.0048666666666666,0.0,0.0048666666666666,0.0034412530017744842,0.0024333333333333,0.0048666666666666,0.0,0.0048666666666666,0.0034412530017744842,1.5,2.0,1.0,3.0,0.7071067811865476,546.0,546.0,546.0,1092.0,0.0
3000.0,1.0,1.0,2.0,11.0,11.0,11.0,22.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,693.0,693.0,693.0,1386.0,0.0,0.0021,0.0042,0.0,0.0042,0.0029698484809834993,0.0021,0.0042,0.0,0.0042,0.0029698484809834993,1.5,2.0,1.0,3.0,0.7071067811865476,546.0,546.0,546.0,1092.0,0.0
19000.0,1.0,1.0,2.0,12.0,12.0,12.0,24.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,724.0,724.0,724.0,1448.0,0.0,0.0015333333333333,0.0030666666666666,0.0,0.0030666666666666,0.0021684607956386987,0.0015333333333333,0.0030666666666666,0.0,0.0030666666666666,0.0021684607956386987,1.5,2.0,1.0,3.0,0.7071067811865476,549.0,549.0,549.0,1098.0,0.0
7500.0,1.0,1.0,2.0,12.0,12.0,12.0,24.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,733.0,733.0,733.0,1466.0,0.0,0.00214166666666665,0.0042833333333333,0.0,0.0042833333333333,0.0030287740460823546,0.00214166666666665,0.0042833333333333,0.0,0.0042833333333333,0.0030287740460823546,1.5,2.0,1.0,3.0,0.7071067811865476,549.0,549.0,549.0,1098.0,0.0
10000.0,1.0,1.0,2.0,12.0,12.0,12.0,24.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,746.0,746.0,746.0,1492.0,0.0,0.00166666666666665,0.0033333333333333,0.0,0.0033333333333333,0.002357022603955135,0.00166666666666665,0.0033333333333333,0.0,0.0033333333333333,0.002357022603955135,1.5,2.0,1.0,3.0,0.7071067811865476,548.0,548.0,548.0,1096.0,0.0
9000.0,1.0,1.0,2.0,13.0,13.0,13.0,26.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,780.0,780.0,780.0,1560.0,0.0,0.00241666666666665,0.0048333333333333,0.0,0.0048333333333333,0.003417682775734956,0.00241666666666665,0.0048333333333333,0.0,0.0048333333333333,0.003417682775734956,1.5,2.0,1.0,3.0,0.7071067811865476,547.0,547.0,547.0,1094.0,0.0
8000.0,1.0,1.0,2.0,13.0,13.0,13.0,26.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,781.0,781.0,781.0,1562.0,0.0,0.00185,0.0037,0.0,0.0037,0.002616295090390226,0.00185,0.0037,0.0,0.0037,0.002616295090390226,1.5,2.0,1.0,3.0,0.7071067811865476,548.0,548.0,548.0,1096.0,0.0
30000.0,1.0,1.0,2.0,13.0,13.0,13.0,26.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,788.0,788.0,788.0,1576.0,0.0,0.00239166666666665,0.0047833333333333,0.0,0.0047833333333333,0.003382327436675629,0.00239166666666665,0.0047833333333333,0.0,0.0047833333333333,0.003382327436675629,1.5,2.0,1.0,3.0,0.7071067811865476,549.0,549.0,549.0,1098.0,0.0
25000.0,1.0,1.0,2.0,13.0,13.0,13.0,26.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,835.0,835.0,835.0,1670.0,0.0,0.001175,0.00235,0.0,0.00235,0.0016617009357883868,0.001175,0.00235,0.0,0.00235,0.0016617009357883868,1.5,2.0,1.0,3.0,0.7071067811865476,549.0,549.0,549.0,1098.0,0.0
20000.0,1.0,1.0,2.0,14.0,14.0,14.0,28.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,864.0,864.0,864.0,1728.0,0.0,0.02695,0.0539,0.0,0.0539,0.03811305550595492,0.02695,0.0539,0.0,0.0539,0.03811305550595492,1.5,2.0,1.0,3.0,0.7071067811865476,547.0,547.0,547.0,1094.0,0.0
30000.0,1.0,1.0,2.0,14.0,14.0,14.0,28.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,898.0,898.0,898.0,1796.0,0.0,0.00251666666666665,0.0050333333333333,0.0,0.0050333333333333,0.003559104131972266,0.00251666666666665,0.0050333333333333,0.0,0.0050333333333333,0.003559104131972266,1.5,2.0,1.0,3.0,0.7071067811865476,546.0,546.0,546.0,1092.0,0.0
15000.0,1.0,1.0,2.0,15.0,15.0,15.0,30.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,908.0,908.0,908.0,1816.0,0.0,0.0071583333333333,0.0143166666666666,0.0,0.0143166666666666,0.010123412083987359,0.0071583333333333,0.0143166666666666,0.0,0.0143166666666666,0.010123412083987359,1.5,2.0,1.0,3.0,0.7071067811865476,547.0,547.0,547.0,1094.0,0.0
33000.0,1.0,1.0,2.0,15.0,15.0,15.0,30.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,915.0,915.0,915.0,1830.0,0.0,0.002125,0.00425,0.0,0.00425,0.003005203820042827,0.002125,0.00425,0.0,0.00425,0.003005203820042827,1.5,2.0,1.0,3.0,0.7071067811865476,548.0,548.0,548.0,1096.0,0.0
3000.0,1.0,1.0,2.0,15.0,15.0,15.0,30.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,924.0,924.0,924.0,1848.0,0.0,0.00499166666666665,0.0099833333333333,0.0,0.0099833333333333,0.007059282698845677,0.00499166666666665,0.0099833333333333,0.0,0.0099833333333333,0.007059282698845677,1.5,2.0,1.0,3.0,0.7071067811865476,550.0,550.0,550.0,1100.0,0.0
15000.0,1.0,1.0,2.0,15.0,15.0,15.0,30.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,940.0,940.0,940.0,1880.0,0.0,0.002525,0.00505,0.0,0.00505,0.003570889244992065,0.002525,0.00505,0.0,0.00505,0.003570889244992065,1.5,2.0,1.0,3.0,0.7071067811865476,552.0,552.0,552.0,1104.0,0.0
5500.0,1.0,1.0,2.0,15.0,15.0,15.0,30.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,944.0,944.0,944.0,1888.0,0.0,0.00135,0.0027,0.0,0.0027,0.0019091883092036783,0.00135,0.0027,0.0,0.0027,0.0019091883092036783,1.5,2.0,1.0,3.0,0.7071067811865476,553.0,553.0,553.0,1106.0,0.0
15000.0,1.0,1.0,2.0,15.0,15.0,15.0,30.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,950.0,950.0,950.0,1900.0,0.0,0.00155,0.0031,0.0,0.0031,0.0021920310216782973,0.00155,0.0031,0.0,0.0031,0.0021920310216782973,1.5,2.0,1.0,3.0,0.7071067811865476,554.0,554.0,554.0,1108.0,0.0
7500.0,1.0,1.0,2.0,17.0,17.0,17.0,34.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1052.0,1052.0,1052.0,2104.0,0.0,0.00144166666666665,0.0028833333333333,0.0,0.0028833333333333,0.0020388245524211885,0.00144166666666665,0.0028833333333333,0.0,0.0028833333333333,0.0020388245524211885,1.5,2.0,1.0,3.0,0.7071067811865476,553.0,553.0,553.0,1106.0,0.0
5000.0,1.0,1.0,2.0,18.0,18.0,18.0,36.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1137.0,1137.0,1137.0,2274.0,0.0,0.0029583333333333,0.0059166666666666,0.0,0.0059166666666666,0.004183715122020358,0.0029583333333333,0.0059166666666666,0.0,0.0059166666666666,0.004183715122020358,1.5,2.0,1.0,3.0,0.7071067811865476,553.0,553.0,553.0,1106.0,0.0
37000.0,1.0,1.0,2.0,19.0,19.0,19.0,38.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1154.0,1154.0,1154.0,2308.0,0.0,0.00146666666666665,0.0029333333333333,0.0,0.0029333333333333,0.002074179891480516,0.00146666666666665,0.0029333333333333,0.0,0.0029333333333333,0.002074179891480516,1.5,2.0,1.0,3.0,0.7071067811865476,555.0,555.0,555.0,1110.0,0.0
15000.0,1.0,1.0,2.0,19.0,19.0,19.0,38.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1176.0,1176.0,1176.0,2352.0,0.0,0.0014083333333333,0.0028166666666666,0.0,0.0028166666666666,0.0019916841003420616,0.0014083333333333,0.0028166666666666,0.0,0.0028166666666666,0.0019916841003420616,1.5,2.0,1.0,3.0,0.7071067811865476,557.0,557.0,557.0,1114.0,0.0
14000.0,1.0,1.0,2.0,19.0,19.0,19.0,38.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1176.0,1176.0,1176.0,2352.0,0.0,0.00234166666666665,0.0046833333333333,0.0,0.0046833333333333,0.003311616758556974,0.00234166666666665,0.0046833333333333,0.0,0.0046833333333333,0.003311616758556974,1.5,2.0,1.0,3.0,0.7071067811865476,558.0,558.0,558.0,1116.0,0.0
7500.0,1.0,1.0,2.0,20.0,20.0,20.0,40.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1233.0,1233.0,1233.0,2466.0,0.0,0.00419166666666665,0.0083833333333333,0.0,0.0083833333333333,0.0059279118489472,0.00419166666666665,0.0083833333333333,0.0,0.0083833333333333,0.0059279118489472,1.5,2.0,1.0,3.0,0.7071067811865476,555.0,555.0,555.0,1110.0,0.0
15000.0,1.0,1.0,2.0,20.0,20.0,20.0,40.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1252.0,1252.0,1252.0,2504.0,0.0,0.001725,0.00345,0.0,0.00345,0.002439518395093589,0.001725,0.00345,0.0,0.00345,0.002439518395093589,1.5,2.0,1.0,3.0,0.7071067811865476,555.0,555.0,555.0,1110.0,0.0
5000.0,1.0,1.0,2.0,20.0,20.0,20.0,40.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1254.0,1254.0,1254.0,2508.0,0.0,0.006175,0.01235,0.0,0.01235,0.008732768747653863,0.006175,0.01235,0.0,0.01235,0.008732768747653863,1.5,2.0,1.0,3.0,0.7071067811865476,556.0,556.0,556.0,1112.0,0.0
8200.0,1.0,1.0,2.0,21.0,21.0,21.0,42.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1276.0,1276.0,1276.0,2552.0,0.0,0.0023583333333333,0.0047166666666666,0.0,0.0047166666666666,0.003335186984596502,0.0023583333333333,0.0047166666666666,0.0,0.0047166666666666,0.003335186984596502,1.5,2.0,1.0,3.0,0.7071067811865476,556.0,556.0,556.0,1112.0,0.0
22000.0,1.0,1.0,2.0,21.0,21.0,21.0,42.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1309.0,1309.0,1309.0,2618.0,0.0,0.0070833333333333,0.0141666666666666,0.0,0.0141666666666666,0.010017346066809376,0.0070833333333333,0.0141666666666666,0.0,0.0141666666666666,0.010017346066809376,1.5,2.0,1.0,3.0,0.7071067811865476,554.0,554.0,554.0,1108.0,0.0
25000.0,1.0,1.0,2.0,22.0,22.0,22.0,44.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1337.5,1338.0,1337.0,2675.0,0.7071067811865476,0.00289166666666665,0.0057833333333333,0.0,0.0057833333333333,0.0040894342178621765,0.00289166666666665,0.0057833333333333,0.0,0.0057833333333333,0.0040894342178621765,1.5,2.0,1.0,3.0,0.7071067811865476,555.0,555.0,555.0,1110.0,0.0
10000.0,1.0,1.0,2.0,22.0,22.0,22.0,44.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1344.0,1344.0,1344.0,2688.0,0.0,0.003925,0.00785,0.0,0.00785,0.005550788232314398,0.003925,0.00785,0.0,0.00785,0.005550788232314398,1.5,2.0,1.0,3.0,0.7071067811865476,557.0,557.0,557.0,1114.0,0.0
6500.0,1.0,1.0,2.0,22.0,22.0,22.0,44.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1370.0,1370.0,1370.0,2740.0,0.0,0.0018833333333333,0.0037666666666666,0.0,0.0037666666666666,0.0026634355424692818,0.0018833333333333,0.0037666666666666,0.0,0.0037666666666666,0.0026634355424692818,1.5,2.0,1.0,3.0,0.7071067811865476,558.0,558.0,558.0,1116.0,0.0
5000.0,1.0,1.0,2.0,23.0,23.0,23.0,46.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1390.0,1390.0,1390.0,2780.0,0.0,0.00265,0.0053,0.0,0.0053,0.003747665940288702,0.00265,0.0053,0.0,0.0053,0.003747665940288702,1.5,2.0,1.0,3.0,0.7071067811865476,559.0,559.0,559.0,1118.0,0.0
5000.0,1.0,1.0,2.0,23.0,23.0,23.0,46.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1399.0,1399.0,1399.0,2798.0,0.0,0.0012833333333333,0.0025666666666666,0.0,0.0025666666666666,0.0018149074050454249,0.0012833333333333,0.0025666666666666,0.0,0.0025666666666666,0.0018149074050454249,1.5,2.0,1.0,3.0,0.7071067811865476,560.0,560.0,560.0,1120.0,0.0
5000.0,1.0,1.0,2.0,23.0,23.0,23.0,46.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1423.0,1423.0,1423.0,2846.0,0.0,0.0027,0.0054,0.0,0.0054,0.0038183766184073566,0.0027,0.0054,0.0,0.0054,0.0038183766184073566,1.5,2.0,1.0,3.0,0.7071067811865476,561.0,561.0,561.0,1122.0,0.0
10000.0,1.0,1.0,2.0,23.0,23.0,23.0,46.0,0.0,3.0,3.0,3.0,6.0,0.0,10.0,10.0,10.0,20.0,0.0,1426.0,1426.0,1426.0,2852.0,0.0,0.000925,0.00185,0.0,0.00185,0.001308147545195113,0.000925,0.00185,0.0,0.00185,0.001308147545195113,1.5,2.0,1.0,3.0,0.7071067811865476,562.0,562.0,562.0,1124.0,0.0
25000.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,8.0,0.0,10.0,10.0,10.0,20.0,0.0,3.0,3.0,3.0,6.0,0.0,0.050875,0.10175,0.0,0.10175,0.07194811498573121,0.050875,0.10175,0.0,0.10175,0.07194811498573121,1.5,2.0,1.0,3.0,0.7071067811865476,563.0,563.0,563.0,1126.0,0.0
23000.0,1.0,1.0,2.0,9.0,9.0,9.0,18.0,0.0,4.0,4.0,4.0,8.0,0.0,10.0,10.0,10.0,20.0,0.0,543.0,543.0,543.0,1086.0,0.0,0.0505333333333333,0.1010666666666666,0.0,0.1010666666666666,0.07146492535192035,0.0505333333333333,0.1010666666666666,0.0,0.1010666666666666,0.07146492535192035,1.5,2.0,1.0,3.0,0.7071067811865476,567.0,567.0,567.0,1134.0,0.0
5000.0,1.0,1.0,2.0,9.0,9.0,9.0,18.0,0.0,4.0,4.0,4.0,8.0,0.0,10.0,10.0,10.0,20.0,0.0,561.0,561.0,561.0,1122.0,0.0,0.0016083333333333,0.0032166666666666,0.0,0.0032166666666666,0.0022745268128166805,0.0016083333333333,0.0032166666666666,0.0,0.0032166666666666,0.0022745268128166805,1.5,2.0,1.0,3.0,0.7071067811865476,568.0,568.0,568.0,1136.0,0.0
4200.0,1.0,1.0,2.0,10.0,10.0,10.0,20.0,0.0,4.0,4.0,4.0,8.0,0.0,10.0,10.0,10.0,20.0,0.0,619.0,619.0,619.0,1238.0,0.0,0.0014,0.0028,0.0,0.0028,0.001979898987322333,0.0014,0.0028,0.0,0.0028,0.001979898987322333,1.5,2.0,1.0,3.0,0.7071067811865476,564.0,564.0,564.0,1128.0,0.0
10000.0,1.0,1.0,2.0,10.0,10.0,10.0,20.0,0.0,4.0,4.0,4.0,8.0,0.0,10.0,10.0,10.0,20.0,0.0,623.0,623.0,623.0,1246.0,0.0,0.0025083333333333,0.0050166666666666,0.0,0.0050166666666666,0.0035473190189524665,0.0025083333333333,0.0050166666666666,0.0,0.0050166666666666,0.0035473190189524665,1.5,2.0,1.0,3.0,0.7071067811865476,564.0,564.0,564.0,1128.0,0.0
25000.0,1.0,1.0,2.0,10.0,10.0,10.0,20.0,0.0,4.0,4.0,4.0,8.0,0.0,10.0,10.0,10.0,20.0,0.0,624.0,624.0,624.0,1248.0,0.0,0.0016083333333333,0.0032166666666666,0.0,0.0032166666666666,0.0022745268128166805,0.0016083333333333,0.0032166666666666,0.0,0.0032166666666666,0.0022745268128166805,1.5,2.0,1.0,3.0,0.7071067811865476,565.0,565.0,565.0,1130.0,0.0
