static__AMOUNT_REQ,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10809.0,agg__Resource_10861.0,agg__Resource_10863.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11119.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11201.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
12000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,84.0,0.0,2.0,2.0,2.0,8.0,0.0,10.0,10.0,10.0,40.0,0.0,1285.75,1312.0,1277.0,5143.0,17.5,8.682391666666668,34.489983333333335,0.0,34.72956666666667,17.205386612802936,8.744829166666666,34.72956666666666,0.0,34.97931666666666,17.32351153560223,2.5,4.0,1.0,10.0,1.2909944487358056,407.0,410.0,406.0,1628.0,2.0
20000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,84.0,0.0,2.0,2.0,2.0,8.0,0.0,10.0,10.0,10.0,40.0,0.0,1293.0,1293.0,1293.0,5172.0,0.0,0.14559999999999998,0.5730333333333333,0.0,0.5823999999999999,0.2849654387751194,0.29066666666666663,0.5824,0.0,1.1626666666666665,0.3335564011944274,2.5,4.0,1.0,10.0,1.2909944487358056,408.0,408.0,408.0,1632.0,0.0
10000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,84.0,0.0,2.0,2.0,2.0,8.0,0.0,10.0,10.0,10.0,40.0,0.0,1297.5,1298.0,1297.0,5190.0,0.5773502691896586,0.3304375,1.3104833333333332,0.0,1.32175,0.6533774483936865,0.658875,1.32175,0.0,2.6355,0.7598707817171334,2.5,4.0,1.0,10.0,1.2909944487358056,410.0,410.0,410.0,1640.0,0.0
6000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,88.0,0.0,2.0,2.0,2.0,8.0,0.0,10.0,10.0,10.0,40.0,0.0,1367.5,1368.0,1367.0,5470.0,0.5773502691896586,0.2036875,0.8009333333333334,0.0,0.81475,0.3981890313645946,0.40549583333333333,0.81475,0.0,1.6219833333333333,0.4664297047936472,2.5,4.0,1.0,10.0,1.2909944487358056,411.0,411.0,411.0,1644.0,0.0
7500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,88.0,0.0,2.0,2.0,2.0,8.0,0.0,10.0,10.0,10.0,40.0,0.0,1371.5,1372.0,1371.0,5486.0,0.5773502691896586,0.15055,0.5929166666666666,0.0,0.6022,0.2949244934756214,0.3000208333333333,0.6022,0.0,1.2000833333333332,0.3450131230394642,2.5,4.0,1.0,10.0,1.2909944487358056,412.0,412.0,412.0,1648.0,0.0
5000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,88.0,0.0,2.0,2.0,2.0,8.0,0.0,10.0,10.0,10.0,40.0,0.0,1376.0,1376.0,1376.0,5504.0,0.0,0.18187083333333334,0.63295,0.0,0.7274833333333334,0.3038170247268722,0.341025,0.7274833333333334,0.0,1.3641,0.3945432123213995,2.5,4.0,1.0,10.0,1.2909944487358056,413.0,413.0,413.0,1652.0,0.0
15000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,92.0,0.0,2.0,2.0,2.0,8.0,0.0,10.0,10.0,10.0,40.0,0.0,1431.5,1432.0,1431.0,5726.0,0.5773502691896586,0.1428625,0.5622833333333334,0.0,0.57145,0.27962440892998675,0.28505,0.57145,0.0,1.1402,0.3272922482136428,2.5,4.0,1.0,10.0,1.2909944487358056,417.0,417.0,417.0,1668.0,0.0
5000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,3.5,4.0,3.0,14.0,0.5773502691896257,0.18935833333333332,0.69245,0.0,0.7574333333333333,0.3357445486444187,0.37834583333333327,0.7574333333333333,0.0,1.513383333333333,0.4189656622929325,2.5,4.0,1.0,10.0,1.2909944487358056,418.0,418.0,418.0,1672.0,0.0
3000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,8.5,9.0,8.0,34.0,0.5773502691896255,0.16557499999999997,0.6448666666666667,0.0,0.6622999999999999,0.3195558275864242,0.33052499999999996,0.6623,0.0,1.3220999999999998,0.3773807610309464,2.5,4.0,1.0,10.0,1.2909944487358056,419.0,419.0,419.0,1676.0,0.0
5000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,117.5,118.0,117.0,470.0,0.5773502691896278,0.1806333333333333,0.7139833333333333,0.0,0.7225333333333332,0.3555792538109342,0.35991249999999997,0.7225333333333334,0.0,1.4396499999999999,0.4146969351615797,2.5,4.0,1.0,10.0,1.2909944487358056,424.0,424.0,424.0,1696.0,0.0
8000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,36.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,581.5,582.0,581.0,2326.0,0.5773502691896093,0.1671625,0.6203166666666666,0.0,0.66865,0.30255136887838596,0.3416083333333333,0.66865,0.0,1.3664333333333332,0.37244909383699676,2.5,4.0,1.0,10.0,1.2909944487358056,425.0,425.0,425.0,1700.0,0.0
1000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,40.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,646.5,647.0,646.0,2586.0,0.5773502691896093,0.20699166666666666,0.8011833333333334,0.0,0.8279666666666666,0.39621353261331943,0.41722916666666665,0.8279666666666666,0.0,1.6689166666666666,0.47037357816145187,2.5,4.0,1.0,10.0,1.2909944487358056,418.0,418.0,418.0,1672.0,0.0
6000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,44.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,712.5,713.0,712.0,2850.0,0.5773502691896093,0.24419166666666667,0.9562666666666668,0.0,0.9767666666666667,0.4747488258913183,0.49002500000000004,0.9767666666666668,0.0,1.9601000000000002,0.5580532560375167,2.5,4.0,1.0,10.0,1.2909944487358056,414.0,414.0,414.0,1656.0,0.0
7500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,52.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,790.5,791.0,790.0,3162.0,0.5773502691896093,0.19025833333333333,0.7456,0.0,0.7610333333333333,0.3702497456672546,0.38158333333333333,0.7610333333333333,0.0,1.5263333333333333,0.43495214232270557,2.5,4.0,1.0,10.0,1.2909944487358056,413.0,413.0,413.0,1652.0,0.0
29000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,56.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,860.5,861.0,860.0,3442.0,0.5773502691896093,0.17806249999999996,0.6868166666666666,0.0,0.7122499999999998,0.3392257803726663,0.35705,0.71225,0.0,1.4282,0.4039438989742493,2.5,4.0,1.0,10.0,1.2909944487358056,406.0,406.0,406.0,1624.0,0.0
10000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,56.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,871.0,871.0,871.0,3484.0,0.0,0.17516249999999997,0.6839,0.0,0.7006499999999999,0.339185016259017,0.35129583333333336,0.70065,0.0,1.4051833333333335,0.3997159767966268,2.5,4.0,1.0,10.0,1.2909944487358056,408.0,408.0,408.0,1632.0,0.0
7000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,56.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,888.5,889.0,888.0,3554.0,0.5773502691896093,0.22784999999999997,0.8955666666666666,0.0,0.9113999999999999,0.44516269705788675,0.45663333333333334,0.9114,0.0,1.8265333333333333,0.5216474836728557,2.5,4.0,1.0,10.0,1.2909944487358056,409.0,409.0,409.0,1636.0,0.0
15000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,60.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,904.0,904.0,904.0,3616.0,0.0,0.17427083333333332,0.6828166666666666,0.0,0.6970833333333333,0.33904780947011215,0.34892500000000004,0.6970833333333334,0.0,1.3957000000000002,0.3983643536271045,2.5,4.0,1.0,10.0,1.2909944487358056,411.0,411.0,411.0,1644.0,0.0
10500.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,60.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,907.0,907.0,907.0,3628.0,0.0,0.16850833333333332,0.3859,0.0,0.6740333333333333,0.19388133756387063,0.27000833333333335,0.6740333333333334,0.0,1.0800333333333334,0.32638440483917464,2.5,4.0,1.0,10.0,1.2909944487358056,412.0,412.0,412.0,1648.0,0.0
25000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,60.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,953.5,954.0,953.0,3814.0,0.5773502691896093,0.21280416666666666,0.8345666666666667,0.0,0.8512166666666666,0.41453037291547706,0.4266458333333333,0.8512166666666666,0.0,1.7065833333333331,0.4866689405150456,2.5,4.0,1.0,10.0,1.2909944487358056,412.0,412.0,412.0,1648.0,0.0
34500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,60.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,958.0,958.0,958.0,3832.0,0.0,0.20377499999999998,0.7988666666666666,0.0,0.8150999999999999,0.39674791453161434,0.40825833333333333,0.8151,0.0,1.6330333333333333,0.46593632880469843,2.5,4.0,1.0,10.0,1.2909944487358056,413.0,413.0,413.0,1652.0,0.0
24000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,64.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,1015.5,1016.0,1015.0,4062.0,0.5773502691896093,0.11512083333333331,0.2497333333333333,0.0,0.46048333333333324,0.12722932152074704,0.18414583333333334,0.4604833333333333,0.0,0.7365833333333334,0.22038233627838352,2.5,4.0,1.0,10.0,1.2909944487358056,414.0,414.0,414.0,1656.0,0.0
18000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,68.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,1041.5,1042.0,1041.0,4166.0,0.5773502691896586,0.18986666666666663,0.7428333333333333,0.0,0.7594666666666665,0.36866706324069487,0.3804333333333333,0.7594666666666666,0.0,1.5217333333333332,0.43370398870060534,2.5,4.0,1.0,10.0,1.2909944487358056,414.5,415.0,414.0,1658.0,0.577350269189634
5000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,68.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,1042.0,1042.0,1042.0,4168.0,0.0,0.22988333333333333,0.8981166666666667,0.0,0.9195333333333333,0.4455270501410744,0.4615541666666666,0.9195333333333332,0.0,1.8462166666666664,0.5247508391775974,2.5,4.0,1.0,10.0,1.2909944487358056,415.5,416.0,415.0,1662.0,0.577350269189634
9000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,68.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,1048.5,1049.0,1048.0,4194.0,0.5773502691896586,0.30474166666666663,1.2022333333333333,0.0,1.2189666666666665,0.5983433124361273,0.61055,1.2189666666666668,0.0,2.4422,0.6989580130981218,2.5,4.0,1.0,10.0,1.2909944487358056,415.5,416.0,415.0,1662.0,0.577350269189634
18000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,68.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,1054.5,1055.0,1054.0,4218.0,0.5773502691896586,0.1738708333333333,0.6755166666666667,0.0,0.6954833333333332,0.3344735560535004,0.34931666666666666,0.6954833333333333,0.0,1.3972666666666667,0.3958197567262337,2.5,4.0,1.0,10.0,1.2909944487358056,416.0,416.0,416.0,1664.0,0.0
6000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,72.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,1124.5,1125.0,1124.0,4498.0,0.5773502691896586,0.1995625,0.7763166666666667,0.0,0.79825,0.3845565429154392,0.4014666666666667,0.79825,0.0,1.6058666666666668,0.4545903827745491,2.5,4.0,1.0,10.0,1.2909944487358056,412.0,412.0,412.0,1648.0,0.0
6750.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,72.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,1133.0,1133.0,1133.0,4532.0,0.0,0.17079999999999998,0.62395,0.0,0.6831999999999999,0.30294079760219134,0.35244583333333335,0.6832,0.0,1.4097833333333334,0.3779367008961412,2.5,4.0,1.0,10.0,1.2909944487358056,413.0,413.0,413.0,1652.0,0.0
15000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,76.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,1148.5,1149.0,1148.0,4594.0,0.5773502691896586,0.15351249999999997,0.5935166666666667,0.0,0.6140499999999999,0.29339158808379856,0.308875,0.61405,0.0,1.2355,0.34865140568365016,2.5,4.0,1.0,10.0,1.2909944487358056,414.0,414.0,414.0,1656.0,0.0
23000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,80.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,1200.5,1201.0,1200.0,4802.0,0.5773502691896586,0.16959583333333333,0.65425,0.0,0.6783833333333333,0.3231536202669973,0.339625,0.6783833333333333,0.0,1.3585,0.38476150874419746,2.5,4.0,1.0,10.0,1.2909944487358056,415.0,415.0,415.0,1660.0,0.0
15000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,80.0,0.0,3.0,3.0,3.0,12.0,0.0,10.0,10.0,10.0,40.0,0.0,1207.0,1207.0,1207.0,4828.0,0.0,0.1660875,0.6366333333333334,0.0,0.66435,0.3138283575976005,0.33602916666666666,0.66435,0.0,1.3441166666666666,0.3756731204155786,2.5,4.0,1.0,10.0,1.2909944487358056,416.0,416.0,416.0,1664.0,0.0
