static__AMOUNT_REQ,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Resource_112.0,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
14000.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,22.0,22.0,22.0,66.0,0.0,0.21865555555555552,0.6486833333333333,0.0,0.6559666666666666,0.3724327845148457,0.22108333333333333,0.6559666666666667,0.0,0.66325,0.3766376201927318,2.0,3.0,1.0,6.0,1.0,548.0,548.0,548.0,1644.0,0.0
10000.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,6.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,173.33333333333334,174.0,173.0,520.0,0.5773502691896216,0.20109444444444444,0.59825,0.0,0.6032833333333333,0.3439560074960061,0.20277222222222221,0.6032833333333333,0.0,0.6083166666666666,0.34686192671393573,2.0,3.0,1.0,6.0,1.0,551.0,551.0,551.0,1653.0,0.0
50000.0,1.0,1.0,1.0,0.0,0.0,3.0,10.0,10.0,10.0,30.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,656.3333333333334,657.0,656.0,1969.0,0.5773502691896093,0.2515111111111111,0.7496666666666667,0.0,0.7545333333333333,0.43142222851779355,0.25313333333333327,0.7545333333333333,0.0,0.7593999999999999,0.4342319554237241,2.0,3.0,1.0,6.0,1.0,546.0,546.0,546.0,1638.0,0.0
3000.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,11.0,11.0,33.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,693.0,693.0,693.0,2079.0,0.0,0.2919111111111111,0.8715333333333334,0.0,0.8757333333333334,0.5019719617372771,0.29331111111111113,0.8757333333333334,0.0,0.8799333333333333,0.5043968117501375,2.0,3.0,1.0,6.0,1.0,546.0,546.0,546.0,1638.0,0.0
19000.0,1.0,0.0,1.0,1.0,0.0,3.0,12.0,12.0,12.0,36.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,724.3333333333334,725.0,724.0,2173.0,0.5773502691896093,0.2691722222222222,0.80445,0.0,0.8075166666666665,0.4635666895368434,0.2701944444444444,0.8075166666666667,0.0,0.8105833333333332,0.4653372207136256,2.0,3.0,1.0,6.0,1.0,549.0,549.0,549.0,1647.0,0.0
7500.0,1.0,1.0,1.0,0.0,0.0,3.0,12.0,12.0,12.0,36.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,733.3333333333334,734.0,733.0,2200.0,0.5773502691896093,0.29468333333333335,0.8797666666666667,0.0,0.88405,0.5067015560904116,0.2961111111111111,0.88405,0.0,0.8883333333333333,0.5091745177608922,2.0,3.0,1.0,6.0,1.0,549.0,549.0,549.0,1647.0,0.0
10000.0,1.0,1.0,1.0,0.0,0.0,3.0,12.0,12.0,12.0,36.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,746.6666666666666,748.0,746.0,2240.0,1.154700538379268,0.34851111111111116,1.0422,0.0,1.0455333333333334,0.600754512012772,0.3496222222222223,1.0455333333333334,0.0,1.0488666666666668,0.6026790055275725,2.0,3.0,1.0,6.0,1.0,548.0,548.0,548.0,1644.0,0.0
9000.0,1.0,1.0,1.0,0.0,0.0,3.0,13.0,13.0,13.0,39.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,780.3333333333334,781.0,780.0,2341.0,0.5773502691896093,0.17303888888888885,0.5142833333333333,0.0,0.5191166666666666,0.29553623876933593,0.17464999999999997,0.5191166666666667,0.0,0.5239499999999999,0.29832667264445384,2.0,3.0,1.0,6.0,1.0,547.3333333333334,548.0,547.0,1642.0,0.5773502691896093
8000.0,1.0,1.0,1.0,0.0,0.0,3.0,13.0,13.0,13.0,39.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,781.0,781.0,781.0,2343.0,0.0,0.20184444444444447,0.6018333333333333,0.0,0.6055333333333334,0.3464054790645291,0.2030777777777778,0.6055333333333334,0.0,0.6092333333333334,0.3485416447831567,2.0,3.0,1.0,6.0,1.0,548.0,548.0,548.0,1644.0,0.0
30000.0,1.0,0.0,1.0,1.0,0.0,3.0,13.0,13.0,13.0,39.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,788.3333333333334,789.0,788.0,2365.0,0.5773502691896093,0.22261666666666666,0.6630666666666667,0.0,0.6678499999999999,0.38144838699940053,0.2242111111111111,0.66785,0.0,0.6726333333333333,0.3842099918929366,2.0,3.0,1.0,6.0,1.0,549.0,549.0,549.0,1647.0,0.0
25000.0,1.0,1.0,1.0,0.0,0.0,3.0,13.0,13.0,13.0,39.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,835.3333333333334,836.0,835.0,2506.0,0.5773502691896093,0.1790222222222222,0.5347166666666666,0.0,0.5370666666666666,0.308042665845953,0.17980555555555555,0.5370666666666667,0.0,0.5394166666666667,0.3093994291514761,2.0,3.0,1.0,6.0,1.0,549.0,549.0,549.0,1647.0,0.0
20000.0,1.0,1.0,1.0,0.0,0.0,3.0,14.0,14.0,14.0,42.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,864.3333333333334,865.0,864.0,2593.0,0.5773502691896093,0.24652777777777776,0.6856833333333333,0.0,0.7395833333333333,0.38127352908572276,0.2644944444444444,0.7395833333333334,0.0,0.7934833333333333,0.41232073893906823,2.0,3.0,1.0,6.0,1.0,547.0,547.0,547.0,1641.0,0.0
30000.0,1.0,1.0,1.0,0.0,0.0,3.0,14.0,14.0,14.0,42.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,898.3333333333334,899.0,898.0,2695.0,0.5773502691896093,0.24282777777777778,0.72345,0.0,0.7284833333333334,0.41623866228581113,0.24450555555555556,0.7284833333333334,0.0,0.7335166666666667,0.41914460589174735,2.0,3.0,1.0,6.0,1.0,546.0,546.0,546.0,1638.0,0.0
15000.0,1.0,0.0,1.0,1.0,0.0,3.0,15.0,15.0,15.0,45.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,908.3333333333334,909.0,908.0,2725.0,0.5773502691896093,0.22877777777777777,0.6720166666666667,0.0,0.6863333333333334,0.38392287793735835,0.23355,0.6863333333333334,0.0,0.70065,0.39218720267806356,2.0,3.0,1.0,6.0,1.0,547.0,547.0,547.0,1641.0,0.0
33000.0,1.0,1.0,1.0,0.0,0.0,3.0,15.0,15.0,15.0,45.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,915.3333333333334,916.0,915.0,2746.0,0.5773502691896093,0.2728111111111111,0.8141833333333334,0.0,0.8184333333333333,0.4688469130434479,0.2742277777777778,0.8184333333333333,0.0,0.8226833333333333,0.47130062661548433,2.0,3.0,1.0,6.0,1.0,548.0,548.0,548.0,1644.0,0.0
3000.0,1.0,1.0,1.0,0.0,0.0,3.0,15.0,15.0,15.0,45.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,924.3333333333334,925.0,924.0,2773.0,0.5773502691896093,0.19205555555555556,0.5661833333333334,0.0,0.5761666666666667,0.3240426087952244,0.19538333333333335,0.5761666666666667,0.0,0.5861500000000001,0.3298058170263897,2.0,3.0,1.0,6.0,1.0,550.0,550.0,550.0,1650.0,0.0
15000.0,1.0,1.0,1.0,0.0,0.0,3.0,15.0,15.0,15.0,45.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,940.0,940.0,940.0,2820.0,0.0,0.2339388888888889,0.6967666666666666,0.0,0.7018166666666666,0.4008285662687192,0.2356222222222222,0.7018166666666666,0.0,0.7068666666666666,0.40374412769494017,2.0,3.0,1.0,6.0,1.0,552.0,552.0,552.0,1656.0,0.0
5500.0,1.0,1.0,1.0,0.0,0.0,3.0,15.0,15.0,15.0,45.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,944.3333333333334,945.0,944.0,2833.0,0.5773502691896093,0.41765,1.25025,0.0,1.25295,0.7210540149669789,0.41855,1.25295,0.0,1.25565,0.7226128579675288,2.0,3.0,1.0,6.0,1.0,553.0,553.0,553.0,1659.0,0.0
15000.0,1.0,1.0,1.0,0.0,0.0,3.0,15.0,15.0,15.0,45.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,950.3333333333334,951.0,950.0,2851.0,0.5773502691896093,0.2640277777777778,0.7889833333333334,0.0,0.7920833333333334,0.4546274892496949,0.26506111111111114,0.7920833333333334,0.0,0.7951833333333334,0.45641726472279404,2.0,3.0,1.0,6.0,1.0,553.6666666666666,554.0,553.0,1661.0,0.5773502691896093
7500.0,1.0,1.0,1.0,0.0,0.0,3.0,17.0,17.0,17.0,51.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1052.0,1052.0,1052.0,3156.0,0.0,0.22617777777777778,0.67565,0.0,0.6785333333333333,0.38925703245389776,0.2271388888888889,0.6785333333333333,0.0,0.6814166666666667,0.39092171436140416,2.0,3.0,1.0,6.0,1.0,553.0,553.0,553.0,1659.0,0.0
5000.0,1.0,1.0,1.0,0.0,0.0,3.0,18.0,18.0,18.0,54.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1137.0,1137.0,1137.0,3411.0,0.0,0.1830111111111111,0.5431166666666667,0.0,0.5490333333333333,0.31187459032853676,0.1849833333333333,0.5490333333333334,0.0,0.5549499999999999,0.3152904274016437,2.0,3.0,1.0,6.0,1.0,553.0,553.0,553.0,1659.0,0.0
37000.0,1.0,1.0,1.0,0.0,0.0,3.0,19.0,19.0,19.0,57.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1154.3333333333333,1155.0,1154.0,3463.0,0.5773502691896586,0.18962222222222222,0.5659333333333333,0.0,0.5688666666666666,0.32589828224519746,0.1906,0.5688666666666666,0.0,0.5718,0.32759182597318337,2.0,3.0,1.0,6.0,1.0,555.0,555.0,555.0,1665.0,0.0
15000.0,1.0,1.0,1.0,0.0,0.0,3.0,19.0,19.0,19.0,57.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1176.0,1176.0,1176.0,3528.0,0.0,0.19772222222222222,0.59035,0.0,0.5931666666666666,0.3400285463234151,0.19866111111111107,0.5931666666666666,0.0,0.5959833333333332,0.34165473569954496,2.0,3.0,1.0,6.0,1.0,557.3333333333334,558.0,557.0,1672.0,0.5773502691896093
14000.0,1.0,1.0,1.0,0.0,0.0,3.0,19.0,19.0,19.0,57.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1176.3333333333333,1177.0,1176.0,3529.0,0.5773502691896586,0.23249444444444442,0.6928,0.0,0.6974833333333332,0.3986431822560863,0.23405555555555554,0.6974833333333333,0.0,0.7021666666666666,0.4013470596812873,2.0,3.0,1.0,6.0,1.0,558.0,558.0,558.0,1674.0,0.0
7500.0,1.0,0.0,1.0,1.0,0.0,3.0,20.0,20.0,20.0,60.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1233.0,1233.0,1233.0,3699.0,0.0,0.06079444444444443,0.174,0.0,0.1823833333333333,0.09812845370189997,0.06358888888888886,0.1823833333333333,0.0,0.19076666666666658,0.10296436321656434,2.0,3.0,1.0,6.0,1.0,555.0,555.0,555.0,1665.0,0.0
15000.0,1.0,1.0,1.0,0.0,0.0,3.0,20.0,20.0,20.0,60.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1252.3333333333333,1253.0,1252.0,3757.0,0.5773502691896586,0.2583888888888889,0.7717166666666667,0.0,0.7751666666666667,0.4445582427575759,0.2595388888888889,0.7751666666666667,0.0,0.7786166666666666,0.446550086258011,2.0,3.0,1.0,6.0,1.0,555.0,555.0,555.0,1665.0,0.0
5000.0,1.0,0.0,1.0,1.0,0.0,3.0,20.0,20.0,20.0,60.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1254.0,1254.0,1254.0,3762.0,0.0,0.10131111111111109,0.2915833333333333,0.0,0.3039333333333333,0.16489623869887704,0.10542777777777775,0.3039333333333333,0.0,0.31628333333333325,0.17202172047394132,2.0,3.0,1.0,6.0,1.0,556.0,556.0,556.0,1668.0,0.0
8200.0,1.0,0.0,1.0,1.0,0.0,3.0,21.0,21.0,21.0,63.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1276.3333333333333,1277.0,1276.0,3829.0,0.5773502691896586,0.24553888888888886,0.7319,0.0,0.7366166666666666,0.42120767981725715,0.2471111111111111,0.7366166666666667,0.0,0.7413333333333333,0.42393080617705287,2.0,3.0,1.0,6.0,1.0,556.0,556.0,556.0,1668.0,0.0
22000.0,1.0,1.0,1.0,0.0,0.0,3.0,21.0,21.0,21.0,63.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1309.3333333333333,1310.0,1309.0,3928.0,0.5773502691896586,0.18867222222222216,0.55185,0.0,0.5660166666666665,0.3146009334296623,0.1933944444444444,0.5660166666666666,0.0,0.5801833333333332,0.32277804135579213,2.0,3.0,1.0,6.0,1.0,554.0,554.0,554.0,1662.0,0.0
25000.0,1.0,1.0,1.0,0.0,0.0,3.0,22.0,22.0,22.0,66.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1337.6666666666667,1338.0,1337.0,4013.0,0.5773502691896093,0.2112111111111111,0.62785,0.0,0.6336333333333333,0.3608314489301578,0.21313888888888888,0.6336333333333334,0.0,0.6394166666666666,0.36417035174845386,2.0,3.0,1.0,6.0,1.0,555.0,555.0,555.0,1665.0,0.0
10000.0,1.0,1.0,1.0,0.0,0.0,3.0,22.0,22.0,22.0,66.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1344.0,1344.0,1344.0,4032.0,0.0,0.21337777777777778,0.6322833333333333,0.0,0.6401333333333333,0.3628040848467413,0.21599444444444446,0.6401333333333333,0.0,0.6479833333333334,0.3673360224997351,2.0,3.0,1.0,6.0,1.0,557.0,557.0,557.0,1671.0,0.0
6500.0,1.0,1.0,1.0,0.0,0.0,3.0,22.0,22.0,22.0,66.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1370.0,1370.0,1370.0,4110.0,0.0,0.19918888888888886,0.5938,0.0,0.5975666666666666,0.3417484362856745,0.20044444444444443,0.5975666666666667,0.0,0.6013333333333333,0.3439230894858348,2.0,3.0,1.0,6.0,1.0,558.0,558.0,558.0,1674.0,0.0
5000.0,1.0,1.0,1.0,0.0,0.0,3.0,23.0,23.0,23.0,69.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1390.0,1390.0,1390.0,4170.0,0.0,0.2088111111111111,0.6211333333333333,0.0,0.6264333333333333,0.35709135204272824,0.21057777777777775,0.6264333333333333,0.0,0.6317333333333333,0.36015122492477347,2.0,3.0,1.0,6.0,1.0,559.0,559.0,559.0,1677.0,0.0
5000.0,1.0,1.0,1.0,0.0,0.0,3.0,23.0,23.0,23.0,69.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1399.3333333333333,1400.0,1399.0,4198.0,0.5773502691896586,0.22211666666666663,0.6637833333333333,0.0,0.6663499999999999,0.38249670623127957,0.2229722222222222,0.66635,0.0,0.6689166666666666,0.38397856361366683,2.0,3.0,1.0,6.0,1.0,560.0,560.0,560.0,1680.0,0.0
5000.0,1.0,0.0,1.0,1.0,0.0,3.0,23.0,23.0,23.0,69.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1423.3333333333333,1424.0,1423.0,4270.0,0.5773502691896586,0.08683888888888887,0.2551166666666666,0.0,0.2605166666666666,0.1457578398247256,0.08863888888888889,0.2605166666666667,0.0,0.2659166666666667,0.14887500754112618,2.0,3.0,1.0,6.0,1.0,561.0,561.0,561.0,1683.0,0.0
10000.0,1.0,1.0,1.0,0.0,0.0,3.0,23.0,23.0,23.0,69.0,0.0,3.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,30.0,0.0,1426.3333333333333,1427.0,1426.0,4279.0,0.5773502691896586,0.2112888888888889,0.6320166666666667,0.0,0.6338666666666667,0.36436211777621774,0.21190555555555557,0.6338666666666667,0.0,0.6357166666666667,0.36543021234237405,2.0,3.0,1.0,6.0,1.0,562.0,562.0,562.0,1686.0,0.0
25000.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,3.3333333333333335,4.0,3.0,10.0,0.5773502691896257,0.30499444444444446,0.8132333333333334,0.0,0.9149833333333334,0.4430782569245068,0.3389111111111111,0.9149833333333334,0.0,1.0167333333333333,0.5014804777227495,2.0,3.0,1.0,6.0,1.0,563.0,563.0,563.0,1689.0,0.0
23000.0,1.0,1.0,1.0,0.0,0.0,3.0,9.0,9.0,9.0,27.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,543.3333333333334,544.0,543.0,1630.0,0.5773502691896093,0.405,1.1139333333333334,0.0,1.215,0.6160304141120885,0.4386888888888889,1.215,0.0,1.3160666666666667,0.674201619475735,2.0,3.0,1.0,6.0,1.0,567.0,567.0,567.0,1701.0,0.0
5000.0,1.0,1.0,1.0,0.0,0.0,3.0,9.0,9.0,9.0,27.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,561.3333333333334,562.0,561.0,1684.0,0.5773502691896093,0.1991222222222222,0.59415,0.0,0.5973666666666666,0.3421078713624522,0.20019444444444445,0.5973666666666667,0.0,0.6005833333333334,0.34396499431601296,2.0,3.0,1.0,6.0,1.0,568.0,568.0,568.0,1704.0,0.0
4200.0,1.0,0.0,1.0,1.0,0.0,3.0,10.0,10.0,10.0,30.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,619.0,619.0,619.0,1857.0,0.0,0.13280555555555554,0.3956166666666666,0.0,0.39841666666666664,0.22760540435717377,0.13373888888888888,0.3984166666666666,0.0,0.4012166666666666,0.22922195474482152,2.0,3.0,1.0,6.0,1.0,564.0,564.0,564.0,1692.0,0.0
10000.0,1.0,1.0,1.0,0.0,0.0,3.0,10.0,10.0,10.0,30.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,623.3333333333334,624.0,623.0,1870.0,0.5773502691896093,0.2901333333333333,0.8653833333333333,0.0,0.8703999999999998,0.49818742819456124,0.2918055555555555,0.8704,0.0,0.8754166666666665,0.5010837655448364,2.0,3.0,1.0,6.0,1.0,564.3333333333334,565.0,564.0,1693.0,0.5773502691896093
25000.0,1.0,1.0,1.0,0.0,0.0,3.0,10.0,10.0,10.0,30.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,624.3333333333334,625.0,624.0,1873.0,0.5773502691896093,0.33475000000000005,1.0010333333333334,0.0,1.00425,0.5770205342485174,0.33582222222222224,1.00425,0.0,1.0074666666666667,0.5788776704233934,2.0,3.0,1.0,6.0,1.0,565.0,565.0,565.0,1695.0,0.0
15000.0,1.0,1.0,1.0,0.0,0.0,3.0,10.0,10.0,10.0,30.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,630.0,630.0,630.0,1890.0,0.0,0.21361666666666668,0.6367166666666667,0.0,0.64085,0.3664211765320219,0.21499444444444446,0.64085,0.0,0.6449833333333334,0.368807519933175,2.0,3.0,1.0,6.0,1.0,566.0,566.0,566.0,1698.0,0.0
8000.0,1.0,1.0,1.0,0.0,0.0,3.0,10.0,10.0,10.0,30.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,637.3333333333334,638.0,637.0,1912.0,0.5773502691896093,0.25151111111111113,0.7385333333333334,0.0,0.7545333333333334,0.42184947991398986,0.25684444444444443,0.7545333333333333,0.0,0.7705333333333333,0.43108545857241876,2.0,3.0,1.0,6.0,1.0,566.6666666666666,567.0,566.0,1700.0,0.5773502691896093
16000.0,1.0,1.0,1.0,0.0,0.0,3.0,10.0,10.0,10.0,30.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,659.0,659.0,659.0,1977.0,0.0,0.2500166666666666,0.7453666666666666,0.0,0.7500499999999999,0.428992074842622,0.25157777777777773,0.75005,0.0,0.7547333333333333,0.4316959585728689,2.0,3.0,1.0,6.0,1.0,566.0,566.0,566.0,1698.0,0.0
5000.0,1.0,0.0,1.0,1.0,0.0,3.0,11.0,11.0,11.0,33.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,668.0,668.0,668.0,2004.0,0.0,0.08222222222222221,0.2433833333333333,0.0,0.24666666666666662,0.13957927091932515,0.08331666666666664,0.2466666666666666,0.0,0.2499499999999999,0.14147477494042685,2.0,3.0,1.0,6.0,1.0,567.0,567.0,567.0,1701.0,0.0
1500.0,1.0,0.0,1.0,1.0,0.0,3.0,11.0,11.0,11.0,33.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,696.0,696.0,696.0,2088.0,0.0,0.26315,0.7878,0.0,0.78945,0.45436097708760154,0.2637,0.78945,0.0,0.7911,0.4553136034646889,2.0,3.0,1.0,6.0,1.0,566.6666666666666,567.0,566.0,1700.0,0.5773502691896093
33629.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,11.0,11.0,33.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,710.3333333333334,711.0,710.0,2131.0,0.5773502691896093,0.31828333333333336,0.9522,0.0,0.9548500000000001,0.5489895361783622,0.31916666666666665,0.95485,0.0,0.9575,0.5505195099479521,2.0,3.0,1.0,6.0,1.0,565.0,565.0,565.0,1695.0,0.0
15000.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,11.0,11.0,33.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,716.3333333333334,717.0,716.0,2149.0,0.5773502691896093,0.3299333333333333,0.9861166666666666,0.0,0.9897999999999999,0.5682744204558607,0.3311611111111111,0.9898,0.0,0.9934833333333333,0.5704009828214742,2.0,3.0,1.0,6.0,1.0,565.0,565.0,565.0,1695.0,0.0
9500.0,1.0,1.0,1.0,0.0,0.0,3.0,12.0,12.0,12.0,36.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,735.0,735.0,735.0,2205.0,0.0,0.18089999999999998,0.5369166666666667,0.0,0.5427,0.3083330373872454,0.18282777777777773,0.5427,0.0,0.5484833333333332,0.31167190117410565,2.0,3.0,1.0,6.0,1.0,566.0,566.0,566.0,1698.0,0.0
47000.0,1.0,0.0,1.0,1.0,0.0,3.0,12.0,12.0,12.0,36.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,740.3333333333334,741.0,740.0,2221.0,0.5773502691896093,0.34227777777777774,1.02375,0.0,1.0268333333333333,0.5901742700096992,0.34330555555555553,1.0268333333333333,0.0,1.0299166666666666,0.5919544272842981,2.0,3.0,1.0,6.0,1.0,567.0,567.0,567.0,1701.0,0.0
15000.0,1.0,1.0,1.0,0.0,0.0,3.0,13.0,13.0,13.0,39.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,794.3333333333334,795.0,794.0,2383.0,0.5773502691896093,0.23025000000000004,0.6871,0.0,0.6907500000000001,0.3956479148182131,0.23146666666666668,0.69075,0.0,0.6944,0.3977552210007222,2.0,3.0,1.0,6.0,1.0,565.0,565.0,565.0,1695.0,0.0
25000.0,1.0,1.0,1.0,0.0,0.0,3.0,14.0,14.0,14.0,42.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,841.3333333333334,842.0,841.0,2524.0,0.5773502691896093,0.2188388888888889,0.6531333333333333,0.0,0.6565166666666666,0.37611382597904136,0.21996666666666664,0.6565166666666666,0.0,0.6598999999999999,0.37806717473368556,2.0,3.0,1.0,6.0,1.0,568.3333333333334,569.0,568.0,1705.0,0.5773502691896093
7000.0,1.0,1.0,1.0,0.0,0.0,3.0,14.0,14.0,14.0,42.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,842.3333333333334,843.0,842.0,2527.0,0.5773502691896093,0.33356111111111114,0.99715,0.0,1.0006833333333334,0.574687550938511,0.3347388888888889,1.0006833333333334,0.0,1.0042166666666668,0.5767275122845502,2.0,3.0,1.0,6.0,1.0,569.0,569.0,569.0,1707.0,0.0
10000.0,1.0,0.0,1.0,1.0,0.0,3.0,14.0,14.0,14.0,42.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,844.3333333333334,845.0,844.0,2533.0,0.5773502691896093,0.27345555555555556,0.8172833333333334,0.0,0.8203666666666667,0.4709711940746994,0.27448333333333336,0.8203666666666667,0.0,0.82345,0.47275134790336076,2.0,3.0,1.0,6.0,1.0,569.6666666666666,570.0,569.0,1709.0,0.5773502691896093
4000.0,1.0,1.0,1.0,0.0,0.0,3.0,14.0,14.0,14.0,42.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,860.3333333333334,861.0,860.0,2581.0,0.5773502691896093,0.2219,0.6620333333333334,0.0,0.6657,0.38117105667199397,0.2231222222222222,0.6657,0.0,0.6693666666666666,0.383287983307784,2.0,3.0,1.0,6.0,1.0,570.0,570.0,570.0,1710.0,0.0
3000.0,1.0,1.0,1.0,0.0,0.0,3.0,14.0,14.0,14.0,42.0,0.0,4.0,4.0,4.0,12.0,0.0,10.0,10.0,10.0,30.0,0.0,861.3333333333334,862.0,861.0,2584.0,0.5773502691896093,0.23378333333333334,0.6998,0.0,0.70135,0.40358301603676705,0.23430000000000004,0.70135,0.0,0.7029000000000001,0.40447790730767985,2.0,3.0,1.0,6.0,1.0,571.0,571.0,571.0,1713.0,0.0
