static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_ACTIVATED-COMPLETE,agg__Activity_A_APPROVED-COMPLETE,agg__Activity_A_CANCELLED-COMPLETE,agg__Activity_A_DECLINED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_REGISTERED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_ACCEPTED-COMPLETE,agg__Activity_O_CANCELLED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_DECLINED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_O_SENT-COMPLETE,agg__Activity_O_SENT_BACK-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Activity_W_Nabellen incomplete dossiers-SCHEDULE,agg__Activity_W_Nabellen incomplete dossiers-START,agg__Activity_W_Nabellen offertes-COMPLETE,agg__Activity_W_Nabellen offertes-SCHEDULE,agg__Activity_W_Nabellen offertes-START,agg__Activity_W_Valideren aanvraag-COMPLETE,agg__Activity_W_Valideren aanvraag-SCHEDULE,agg__Activity_W_Valideren aanvraag-START,agg__Activity_W_Wijzigen contractgegevens-SCHEDULE,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10789.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10899.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11029.0,agg__Resource_11049.0,agg__Resource_11079.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_11289.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
15000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,22.0,12.0,326.0,3.672085310326517,1.6,6.0,0.0,32.0,2.3033156878497434,11.0,11.0,11.0,220.0,0.0,1005.75,1332.0,741.0,20115.0,219.39986926062406,125.29810416666666,989.5704333333333,0.0,2505.9620833333333,285.4957973186951,1402.331965833333,2505.9620833333333,0.0,28046.63931666666,964.9165123962579,10.5,20.0,1.0,210.0,5.916079783099616,696.2,721.0,684.0,13924.0,13.885243966167844
3000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,13.0,1.0,205.0,4.153311931459037,0.05,1.0,0.0,1.0,0.22360679774997896,11.05,12.0,11.0,221.0,0.22360679774997888,638.2,816.0,66.0,12764.0,259.34037784145255,607.0760308333334,11390.731233333336,0.0,12141.520616666669,2541.0803780458477,1148.7291808333332,12141.520616666667,0.0,22974.583616666663,2600.3857598305217,10.5,20.0,1.0,210.0,5.916079783099616,710.65,729.0,700.0,14213.0,12.80326849716619
7500.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.45,18.0,9.0,229.0,2.4596747752497694,0.5,2.0,0.0,10.0,0.8271701918685112,11.4,12.0,11.0,228.0,0.5026246899500346,710.95,1105.0,581.0,14219.0,144.83365231224846,653.5260616666667,10184.37305,0.0,13070.521233333335,2286.51405504032,4881.570508333333,13070.521233333333,0.0,97631.41016666667,6104.7122672506885,10.5,20.0,1.0,210.0,5.916079783099616,712.2,730.0,701.0,14244.0,11.487292750550154
20000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,19.0,10.0,274.0,3.867543760171577,0.0,0.0,0.0,0.0,0.0,11.4,12.0,11.0,228.0,0.5026246899500346,840.7,1147.0,617.0,16814.0,231.8938277928524,530.4637474999998,10467.212383333332,0.0,10609.274949999997,2338.9198573834265,4255.2426825,10609.27495,0.0,85104.85365,5296.2497430197345,10.5,20.0,1.0,210.0,5.916079783099616,714.4,723.0,706.0,14288.0,7.301045346927659
45000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.35,14.0,10.0,247.0,1.725200217213552,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,220.0,0.0,778.0,883.0,645.0,15560.0,101.44482555349457,11.918684166666669,92.90218333333333,0.0,238.3736833333334,25.09760143017822,133.03239166666668,238.37368333333333,0.0,2660.6478333333334,101.61827039417547,10.5,20.0,1.0,210.0,5.916079783099616,702.7,715.0,696.0,14054.0,7.712600762798247
28000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,16.0,11.0,256.0,2.1908902300206647,0.4,1.0,0.0,8.0,0.5026246899500346,11.4,12.0,11.0,228.0,0.5026246899500346,795.15,990.0,676.0,15903.0,130.28805131626413,1093.947335,11471.88665,0.0,21878.9467,3367.284257487148,7716.380174166666,21878.9467,0.0,154327.6034833333,10117.338580886031,10.5,20.0,1.0,210.0,5.916079783099616,697.7,730.0,677.0,13954.0,15.990457680820313
6000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.65,19.0,12.0,293.0,2.719810364906464,0.4,1.0,0.0,8.0,0.5026246899500346,11.0,11.0,11.0,220.0,0.0,912.1,1184.0,729.0,18242.0,162.66235614075916,78.70606500000001,985.4833666666667,0.0,1574.1213000000002,226.1951146228312,726.9860183333334,1574.1213,0.0,14539.720366666668,691.7223109735725,10.5,20.0,1.0,210.0,5.916079783099616,690.85,701.0,684.0,13817.0,6.563655913236707
23000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.15,21.0,12.0,323.0,3.483419372730736,0.5,2.0,0.0,10.0,0.6882472016116853,11.0,11.0,11.0,220.0,0.0,1002.4,1296.0,765.0,20048.0,203.68561947017116,170.55283583333335,1486.17,0.0,3411.056716666667,409.15104191253243,957.0651633333333,3411.056716666666,0.0,19141.303266666666,1126.786924196512,10.5,20.0,1.0,210.0,5.916079783099616,695.15,701.0,689.0,13903.0,4.987088592714122
10000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,17.0,12.0,288.0,2.21002500581233,0.0,0.0,0.0,0.0,0.0,11.4,12.0,11.0,228.0,0.5026246899500346,895.35,1030.0,776.0,17907.0,112.73222814775684,516.6715633333333,10285.156733333333,0.0,10333.431266666666,2299.2787689295706,4151.178996666667,10333.431266666666,0.0,83023.57993333334,5178.0272034350355,10.5,20.0,1.0,210.0,5.916079783099616,709.8,723.0,700.0,14196.0,11.067258491890136
10000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35,17.0,11.0,267.0,1.6630662866176475,0.6,4.0,0.0,12.0,1.231174022502185,11.4,12.0,11.0,228.0,0.5026246899500346,826.35,1032.0,668.0,16527.0,103.07139835034131,1001.9309274999998,11354.703166666664,0.0,20038.618549999996,2770.1802586891467,5937.912120833333,20038.61855,0.0,118758.24241666666,7744.993862219943,10.5,20.0,1.0,210.0,5.916079783099616,697.05,725.0,651.0,13941.0,19.6668971143204
15000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,19.0,12.0,284.0,2.5047323630532503,0.5,1.0,0.0,10.0,0.512989176042577,11.0,11.0,11.0,220.0,0.0,881.5,1188.0,731.0,17630.0,160.1060503804308,71.80634249999999,983.4458166666667,0.0,1436.1268499999996,225.83386549957024,792.6530333333334,1436.12685,0.0,15853.060666666668,657.3125394718481,10.5,20.0,1.0,210.0,5.916079783099616,690.2,702.0,684.0,13804.0,6.661752574842577
20000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,15.0,12.0,284.0,1.105012502906165,0.1,1.0,0.0,2.0,0.30779350562554625,11.1,12.0,11.0,222.0,0.3077935056255463,873.95,918.0,729.0,17479.0,63.30167953205461,571.7157441666666,11330.278666666667,0.0,11434.314883333333,2532.3481141306834,1210.0171908333334,11434.314883333333,0.0,24200.343816666667,3496.588766982773,10.5,20.0,1.0,210.0,5.916079783099616,697.4,723.0,691.0,13948.0,9.354987411733084
5000.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.25,13.0,11.0,245.0,0.9665456669582619,0.9,4.0,0.0,18.0,1.3337718577107003,11.4,12.0,11.0,228.0,0.5026246899500346,780.75,828.0,693.0,15615.0,58.18380584971987,786.7029841666666,11385.737416666667,0.0,15734.059683333333,2592.2265791706295,5286.053677500001,15781.5401,0.0,105721.07355000002,6717.655166161828,10.5,20.0,1.0,210.0,5.916079783099616,700.15,726.0,666.0,14003.0,13.84225034944973
16000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,19.0,14.0,350.0,2.1643037047318017,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,220.0,0.0,1080.85,1181.0,851.0,21617.0,136.45561260177726,16.537252500000005,197.02971666666667,0.0,330.7450500000001,46.884781973281505,230.22280916666668,330.74505,0.0,4604.456183333334,136.6793079091917,10.5,20.0,1.0,210.0,5.916079783099616,692.5,700.0,689.0,13850.0,3.7346175736014757
14000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.15,15.0,10.0,263.0,1.9540780569443943,0.4,2.0,0.0,8.0,0.8207826816681233,11.4,12.0,11.0,228.0,0.5026246899500346,810.05,908.0,638.0,16201.0,118.186505151815,636.9825808333334,9847.669966666666,0.0,12739.651616666668,2258.750680579196,4519.952391666667,12739.651616666664,0.0,90399.04783333333,5747.9006023265765,10.5,20.0,1.0,210.0,5.916079783099616,705.35,742.0,694.0,14107.0,18.779257874468534
10000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,19.0,11.0,268.0,2.479388719231544,0.6,1.0,0.0,12.0,0.5026246899500346,11.0,11.0,11.0,220.0,0.0,828.25,1189.0,699.0,16565.0,154.18849537258984,63.20185166666666,950.7163333333333,0.0,1264.0370333333333,215.2668053264633,788.4649350000001,1264.0370333333333,0.0,15769.298700000001,595.0502753084477,10.5,20.0,1.0,210.0,5.916079783099616,689.3,695.0,686.0,13786.0,3.5703457004963637
6000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,18.0,15.0,335.0,1.4464111667011885,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,220.0,0.0,1025.75,1103.0,922.0,20515.0,84.53020325988756,9.017347499999996,122.67383333333332,0.0,180.3469499999999,27.66232646618909,103.580905,180.34695,0.0,2071.6181,84.35499866389141,10.5,20.0,1.0,210.0,5.916079783099616,688.45,694.0,684.0,13769.0,4.1861299801279515
36505.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,17.0,11.0,315.0,1.831737742662616,0.0,0.0,0.0,0.0,0.0,11.1,12.0,11.0,222.0,0.3077935056255463,975.45,1065.0,683.0,19509.0,114.40623602804729,491.8421475,9698.014416666667,0.0,9836.84295,2166.946417819801,1056.3590283333335,9836.84295,0.0,21127.18056666667,3003.2652337091235,10.5,20.0,1.0,210.0,5.916079783099616,693.65,740.0,683.0,13873.0,16.3555076833141
10000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,16.0,12.0,290.0,1.7320508075688774,0.3,1.0,0.0,6.0,0.47016234598162726,11.3,12.0,11.0,226.0,0.4701623459816276,895.75,973.0,736.0,17915.0,94.700566885426,567.8496866666666,11282.848116666664,0.0,11356.993733333331,2522.06279658061,3421.113334166667,11356.993733333333,0.0,68422.26668333334,5323.34897580198,10.5,20.0,1.0,210.0,5.916079783099616,702.05,723.0,692.0,14041.0,13.63615550080395
25000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,21.0,12.0,336.0,2.706716791515818,1.1,5.0,0.0,22.0,1.4832396974191329,11.1,12.0,11.0,222.0,0.3077935056255463,1027.7,1294.0,738.0,20554.0,173.94587785013084,353.5771566666666,3866.78345,0.0,7071.543133333333,910.3767530052259,1640.0607775,7071.543133333334,0.0,32801.21555,2104.800785967851,10.5,20.0,1.0,210.0,5.916079783099616,692.45,705.0,684.0,13849.0,5.1857598539807
