static__AMOUNT_REQ,index__hour_0,index__weekday_0,index__month_0,index__timesincemidnight_0,index__timesincelastevent_0,index__timesincecasestart_0,index__event_nr_0,index__open_cases_0,index__hour_1,index__weekday_1,index__month_1,index__timesincemidnight_1,index__timesincelastevent_1,index__timesincecasestart_1,index__event_nr_1,index__open_cases_1,index__hour_2,index__weekday_2,index__month_2,index__timesincemidnight_2,index__timesincelastevent_2,index__timesincecasestart_2,index__event_nr_2,index__open_cases_2,index__hour_3,index__weekday_3,index__month_3,index__timesincemidnight_3,index__timesincelastevent_3,index__timesincecasestart_3,index__event_nr_3,index__open_cases_3,index__Activity_0_A_SUBMITTED-COMPLETE,index__Activity_1_A_PARTLYSUBMITTED-COMPLETE,index__Activity_2_A_PREACCEPTED-COMPLETE,index__Activity_2_W_Afhandelen leads-SCHEDULE,index__Activity_2_W_Beoordelen fraude-SCHEDULE,index__Activity_3_W_Afhandelen leads-START,index__Activity_3_W_Beoordelen fraude-START,index__Activity_3_W_Completeren aanvraag-SCHEDULE,index__Resource_0_112.0,index__Resource_1_112.0,index__Resource_2_112.0,index__Resource_3_10138.0,index__Resource_3_10188.0,index__Resource_3_10228.0,index__Resource_3_10609.0,index__Resource_3_10629.0,index__Resource_3_10809.0,index__Resource_3_10861.0,index__Resource_3_10863.0,index__Resource_3_10881.0,index__Resource_3_10889.0,index__Resource_3_10909.0,index__Resource_3_10910.0,index__Resource_3_10912.0,index__Resource_3_10913.0,index__Resource_3_10914.0,index__Resource_3_10929.0,index__Resource_3_10931.0,index__Resource_3_10932.0,index__Resource_3_10933.0,index__Resource_3_10935.0,index__Resource_3_10939.0,index__Resource_3_10972.0,index__Resource_3_10982.0,index__Resource_3_11000.0,index__Resource_3_11001.0,index__Resource_3_11002.0,index__Resource_3_11003.0,index__Resource_3_11009.0,index__Resource_3_11119.0,index__Resource_3_11121.0,index__Resource_3_11122.0,index__Resource_3_11169.0,index__Resource_3_11179.0,index__Resource_3_11180.0,index__Resource_3_11181.0,index__Resource_3_11189.0,index__Resource_3_112.0,index__Resource_3_11201.0,index__Resource_3_11203.0,index__Resource_3_11259.0,index__Resource_3_other
5000.0,19.0,2.0,10.0,1161.0,0.0,0.0,1.0,532.0,19.0,2.0,10.0,1161.0,0.0034166666666666,0.0034166666666666,2.0,532.0,19.0,2.0,10.0,1162.0,0.6704666666666667,0.6738833333333333,3.0,532.0,19.0,2.0,10.0,1162.0,0.0065,0.6803833333333333,4.0,532.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4000.0,19.0,2.0,10.0,1167.0,0.0,0.0,1.0,534.0,19.0,2.0,10.0,1167.0,0.0028,0.0028,2.0,534.0,19.0,2.0,10.0,1167.0,0.53275,0.53555,3.0,534.0,19.0,2.0,10.0,1167.0,0.00615,0.5417,4.0,534.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15000.0,20.0,2.0,10.0,1214.0,0.0,0.0,1.0,538.0,20.0,2.0,10.0,1214.0,0.00235,0.00235,2.0,538.0,20.0,2.0,10.0,1214.0,0.2133833333333333,0.2157333333333333,3.0,538.0,20.0,2.0,10.0,1228.0,13.609016666666667,13.82475,4.0,536.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18233.0,20.0,2.0,10.0,1251.0,0.0,0.0,1.0,536.0,20.0,2.0,10.0,1251.0,0.0021,0.0021,2.0,536.0,20.0,2.0,10.0,1252.0,0.6284833333333333,0.6305833333333334,3.0,535.0,20.0,2.0,10.0,1252.0,0.0051166666666666,0.6357,4.0,535.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5000.0,21.0,2.0,10.0,1276.0,0.0,0.0,1.0,536.0,21.0,2.0,10.0,1276.0,0.0044833333333333,0.0044833333333333,2.0,536.0,21.0,2.0,10.0,1276.0,0.5906333333333333,0.5951166666666666,3.0,536.0,21.0,2.0,10.0,1276.0,0.0051833333333333,0.6003,4.0,536.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10900.0,21.0,2.0,10.0,1300.0,0.0,0.0,1.0,536.0,21.0,2.0,10.0,1300.0,0.0043166666666666,0.0043166666666666,2.0,536.0,21.0,2.0,10.0,1301.0,0.6990166666666666,0.7033333333333334,3.0,536.0,21.0,2.0,10.0,1301.0,0.0055333333333333,0.7088666666666666,4.0,536.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1500.0,21.0,2.0,10.0,1302.0,0.0,0.0,1.0,537.0,21.0,2.0,10.0,1302.0,0.00165,0.00165,2.0,537.0,21.0,2.0,10.0,1303.0,0.1557,0.15735,3.0,537.0,9.0,3.0,10.0,599.0,736.3034666666666,736.4608166666667,4.0,551.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3000.0,21.0,2.0,10.0,1307.0,0.0,0.0,1.0,538.0,21.0,2.0,10.0,1307.0,0.0022666666666666,0.0022666666666666,2.0,538.0,21.0,2.0,10.0,1308.0,0.6557,0.6579666666666667,3.0,538.0,21.0,2.0,10.0,1308.0,0.0061,0.6640666666666667,4.0,538.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8000.0,21.0,2.0,10.0,1308.0,0.0,0.0,1.0,539.0,21.0,2.0,10.0,1308.0,0.0019166666666666,0.0019166666666666,2.0,539.0,21.0,2.0,10.0,1309.0,0.5408,0.5427166666666666,3.0,539.0,21.0,2.0,10.0,1309.0,0.00505,0.5477666666666666,4.0,539.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5000.0,22.0,2.0,10.0,1347.0,0.0,0.0,1.0,543.0,22.0,2.0,10.0,1347.0,0.0033,0.0033,2.0,543.0,22.0,2.0,10.0,1347.0,0.7435333333333334,0.7468333333333333,3.0,543.0,22.0,2.0,10.0,1347.0,0.0056166666666666,0.75245,4.0,543.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33000.0,23.0,2.0,10.0,1380.0,0.0,0.0,1.0,545.0,23.0,2.0,10.0,1380.0,0.0096833333333333,0.0096833333333333,2.0,545.0,23.0,2.0,10.0,1381.0,0.8406833333333333,0.8503666666666667,3.0,545.0,23.0,2.0,10.0,1381.0,0.0178166666666666,0.8681833333333333,4.0,545.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14000.0,0.0,3.0,10.0,22.0,0.0,0.0,1.0,548.0,0.0,3.0,10.0,22.0,0.0072833333333333,0.0072833333333333,2.0,548.0,0.0,3.0,10.0,22.0,0.6486833333333333,0.6559666666666667,3.0,548.0,0.0,3.0,10.0,22.0,0.0473166666666666,0.7032833333333334,4.0,548.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10000.0,2.0,3.0,10.0,173.0,0.0,0.0,1.0,551.0,2.0,3.0,10.0,173.0,0.0050333333333333,0.0050333333333333,2.0,551.0,2.0,3.0,10.0,174.0,0.59825,0.6032833333333333,3.0,551.0,2.0,3.0,10.0,174.0,0.00555,0.6088333333333333,4.0,551.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50000.0,10.0,3.0,10.0,656.0,0.0,0.0,1.0,546.0,10.0,3.0,10.0,656.0,0.0048666666666666,0.0048666666666666,2.0,546.0,10.0,3.0,10.0,657.0,0.7496666666666667,0.7545333333333333,3.0,546.0,10.0,3.0,10.0,657.0,0.00575,0.7602833333333333,4.0,546.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3000.0,11.0,3.0,10.0,693.0,0.0,0.0,1.0,546.0,11.0,3.0,10.0,693.0,0.0042,0.0042,2.0,546.0,11.0,3.0,10.0,693.0,0.8715333333333334,0.8757333333333334,3.0,546.0,11.0,3.0,10.0,693.0,0.0067,0.8824333333333333,4.0,546.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19000.0,12.0,3.0,10.0,724.0,0.0,0.0,1.0,549.0,12.0,3.0,10.0,724.0,0.0030666666666666,0.0030666666666666,2.0,549.0,12.0,3.0,10.0,725.0,0.80445,0.8075166666666667,3.0,549.0,12.0,3.0,10.0,741.0,15.975716666666669,16.78323333333333,4.0,547.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7500.0,12.0,3.0,10.0,733.0,0.0,0.0,1.0,549.0,12.0,3.0,10.0,733.0,0.0042833333333333,0.0042833333333333,2.0,549.0,12.0,3.0,10.0,734.0,0.8797666666666667,0.88405,3.0,549.0,12.0,3.0,10.0,734.0,0.0060833333333333,0.8901333333333333,4.0,549.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10000.0,12.0,3.0,10.0,746.0,0.0,0.0,1.0,548.0,12.0,3.0,10.0,746.0,0.0033333333333333,0.0033333333333333,2.0,548.0,12.0,3.0,10.0,748.0,1.0422,1.0455333333333334,3.0,548.0,12.0,3.0,10.0,748.0,0.0058666666666666,1.0514,4.0,548.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9000.0,13.0,3.0,10.0,780.0,0.0,0.0,1.0,547.0,13.0,3.0,10.0,780.0,0.0048333333333333,0.0048333333333333,2.0,547.0,13.0,3.0,10.0,781.0,0.5142833333333333,0.5191166666666667,3.0,548.0,13.0,3.0,10.0,781.0,0.007,0.5261166666666667,4.0,548.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8000.0,13.0,3.0,10.0,781.0,0.0,0.0,1.0,548.0,13.0,3.0,10.0,781.0,0.0037,0.0037,2.0,548.0,13.0,3.0,10.0,781.0,0.6018333333333333,0.6055333333333334,3.0,548.0,13.0,3.0,10.0,781.0,0.0062,0.6117333333333334,4.0,548.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30000.0,13.0,3.0,10.0,788.0,0.0,0.0,1.0,549.0,13.0,3.0,10.0,788.0,0.0047833333333333,0.0047833333333333,2.0,549.0,13.0,3.0,10.0,789.0,0.6630666666666667,0.66785,3.0,549.0,13.0,3.0,10.0,800.0,11.371383333333334,12.039233333333334,4.0,549.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25000.0,13.0,3.0,10.0,835.0,0.0,0.0,1.0,549.0,13.0,3.0,10.0,835.0,0.00235,0.00235,2.0,549.0,13.0,3.0,10.0,836.0,0.5347166666666666,0.5370666666666667,3.0,549.0,13.0,3.0,10.0,836.0,0.0057333333333333,0.5428,4.0,549.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20000.0,14.0,3.0,10.0,864.0,0.0,0.0,1.0,547.0,14.0,3.0,10.0,864.0,0.0539,0.0539,2.0,547.0,14.0,3.0,10.0,865.0,0.6856833333333333,0.7395833333333334,3.0,547.0,14.0,3.0,10.0,865.0,0.00655,0.7461333333333333,4.0,547.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30000.0,14.0,3.0,10.0,898.0,0.0,0.0,1.0,546.0,14.0,3.0,10.0,898.0,0.0050333333333333,0.0050333333333333,2.0,546.0,14.0,3.0,10.0,899.0,0.72345,0.7284833333333334,3.0,546.0,14.0,3.0,10.0,899.0,0.0068333333333333,0.7353166666666666,4.0,546.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15000.0,15.0,3.0,10.0,908.0,0.0,0.0,1.0,547.0,15.0,3.0,10.0,908.0,0.0143166666666666,0.0143166666666666,2.0,547.0,15.0,3.0,10.0,909.0,0.6720166666666667,0.6863333333333334,3.0,547.0,15.0,3.0,10.0,909.0,0.9085666666666666,1.5949,4.0,547.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33000.0,15.0,3.0,10.0,915.0,0.0,0.0,1.0,548.0,15.0,3.0,10.0,915.0,0.00425,0.00425,2.0,548.0,15.0,3.0,10.0,916.0,0.8141833333333334,0.8184333333333333,3.0,548.0,15.0,3.0,10.0,916.0,0.0078,0.8262333333333334,4.0,548.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3000.0,15.0,3.0,10.0,924.0,0.0,0.0,1.0,550.0,15.0,3.0,10.0,924.0,0.0099833333333333,0.0099833333333333,2.0,550.0,15.0,3.0,10.0,925.0,0.5661833333333334,0.5761666666666667,3.0,550.0,15.0,3.0,10.0,925.0,0.0065166666666666,0.5826833333333333,4.0,550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15000.0,15.0,3.0,10.0,940.0,0.0,0.0,1.0,552.0,15.0,3.0,10.0,940.0,0.00505,0.00505,2.0,552.0,15.0,3.0,10.0,940.0,0.6967666666666666,0.7018166666666666,3.0,552.0,15.0,3.0,10.0,940.0,0.0061833333333333,0.708,4.0,552.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5500.0,15.0,3.0,10.0,944.0,0.0,0.0,1.0,553.0,15.0,3.0,10.0,944.0,0.0027,0.0027,2.0,553.0,15.0,3.0,10.0,945.0,1.25025,1.25295,3.0,553.0,15.0,3.0,10.0,945.0,0.0060666666666666,1.259016666666667,4.0,553.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15000.0,15.0,3.0,10.0,950.0,0.0,0.0,1.0,554.0,15.0,3.0,10.0,950.0,0.0031,0.0031,2.0,554.0,15.0,3.0,10.0,951.0,0.7889833333333334,0.7920833333333334,3.0,553.0,15.0,3.0,10.0,951.0,0.0061666666666666,0.79825,4.0,553.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7500.0,17.0,3.0,10.0,1052.0,0.0,0.0,1.0,553.0,17.0,3.0,10.0,1052.0,0.0028833333333333,0.0028833333333333,2.0,553.0,17.0,3.0,10.0,1052.0,0.67565,0.6785333333333333,3.0,553.0,17.0,3.0,10.0,1052.0,0.0063833333333333,0.6849166666666666,4.0,553.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5000.0,18.0,3.0,10.0,1137.0,0.0,0.0,1.0,553.0,18.0,3.0,10.0,1137.0,0.0059166666666666,0.0059166666666666,2.0,553.0,18.0,3.0,10.0,1137.0,0.5431166666666667,0.5490333333333334,3.0,553.0,18.0,3.0,10.0,1137.0,0.0064833333333333,0.5555166666666667,4.0,553.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37000.0,19.0,3.0,10.0,1154.0,0.0,0.0,1.0,555.0,19.0,3.0,10.0,1154.0,0.0029333333333333,0.0029333333333333,2.0,555.0,19.0,3.0,10.0,1155.0,0.5659333333333333,0.5688666666666666,3.0,555.0,19.0,3.0,10.0,1155.0,0.0151833333333333,0.58405,4.0,555.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15000.0,19.0,3.0,10.0,1176.0,0.0,0.0,1.0,557.0,19.0,3.0,10.0,1176.0,0.0028166666666666,0.0028166666666666,2.0,557.0,19.0,3.0,10.0,1176.0,0.59035,0.5931666666666666,3.0,558.0,19.0,3.0,10.0,1176.0,0.0051666666666666,0.5983333333333334,4.0,558.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14000.0,19.0,3.0,10.0,1176.0,0.0,0.0,1.0,558.0,19.0,3.0,10.0,1176.0,0.0046833333333333,0.0046833333333333,2.0,558.0,19.0,3.0,10.0,1177.0,0.6928,0.6974833333333333,3.0,558.0,19.0,3.0,10.0,1177.0,0.00635,0.7038333333333333,4.0,558.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
