sepal_length,sepal_width,petal_length,petal_width,Result
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(4.71, 5.76]","(3.0, 3.4]","(4.5, 5.69]","(0.9, 1.5]",Negative
