static__Work_Order_Qty,static__Part_Desc__Adjusting Nut,static__Part_Desc__Ballnut,static__Part_Desc__Barrel,static__Part_Desc__Bearing,static__Part_Desc__Cable Head,static__Part_Desc__Cast,static__Part_Desc__Clamp,static__Part_Desc__Compound Dies,static__Part_Desc__Cutting Wheel,static__Part_Desc__Drill,static__Part_Desc__Drum,static__Part_Desc__Electrical Contact,static__Part_Desc__Fastener,static__Part_Desc__Flange,static__Part_Desc__Flange Bolt,static__Part_Desc__Gauge,static__Part_Desc__Hinge,static__Part_Desc__Housing,static__Part_Desc__Locker,static__Part_Desc__O-Ring,static__Part_Desc__Piston,static__Part_Desc__Plug,static__Part_Desc__Punch Holder,static__Part_Desc__Punch Plate,static__Part_Desc__Slip Ring Adapter,static__Part_Desc__Socket,static__Part_Desc__Spinner,static__Part_Desc__Spur Gear,static__Part_Desc__Tube,static__Part_Desc__Wheel Shaft,static__Part_Desc__other,static__Rework_missing,agg__Activity_Final Inspection Q.C.,agg__Activity_Flat Grinding - Machine 11,agg__Activity_Grinding Rework - Machine 27,agg__Activity_Lapping - Machine 1,agg__Activity_Laser Marking - Machine 7,agg__Activity_Milling - Machine 16,agg__Activity_Packing,agg__Activity_Round Grinding - Machine 12,agg__Activity_Round Grinding - Machine 2,agg__Activity_Round Grinding - Machine 3,agg__Activity_Round Grinding - Manual,agg__Activity_Round Grinding - Q.C.,agg__Activity_Turn & Mill. & Screw Assem - Machine 10,agg__Activity_Turning & Milling - Machine 10,agg__Activity_Turning & Milling - Machine 4,agg__Activity_Turning & Milling - Machine 5,agg__Activity_Turning & Milling - Machine 6,agg__Activity_Turning & Milling - Machine 8,agg__Activity_Turning & Milling - Machine 9,agg__Activity_Turning & Milling Q.C.,agg__Activity_Turning - Machine 8,agg__Activity_Turning - Machine 9,agg__Activity_Turning Q.C.,agg__Activity_Wire Cut - Machine 13,agg__Activity_other,agg__Resource_ID0997,agg__Resource_ID0998,agg__Resource_ID3767,agg__Resource_ID3846,agg__Resource_ID4132,agg__Resource_ID4163,agg__Resource_ID4167,agg__Resource_ID4219,agg__Resource_ID4287,agg__Resource_ID4326,agg__Resource_ID4355,agg__Resource_ID4385,agg__Resource_ID4429,agg__Resource_ID4445,agg__Resource_ID4493,agg__Resource_ID4528,agg__Resource_ID4529,agg__Resource_ID4618,agg__Resource_ID4641,agg__Resource_ID4718,agg__Resource_ID4794,agg__Resource_ID4820,agg__Resource_ID4872,agg__Resource_ID4882,agg__Resource_ID4932,agg__Resource_other,agg__Report_Type_B,agg__Report_Type_D,agg__Report_Type_S,agg__Resource.1_Machine 1 - Lapping,agg__Resource.1_Machine 10 - Grinding,agg__Resource.1_Machine 11 - Grinding,agg__Resource.1_Machine 12 - Grinding,agg__Resource.1_Machine 15 - Turning,agg__Resource.1_Machine 16 - Milling,agg__Resource.1_Machine 2 - Round Grinding,agg__Resource.1_Machine 27 - Grinding,agg__Resource.1_Machine 3 - Round Grinding,agg__Resource.1_Machine 4 - Turning & Milling,agg__Resource.1_Machine 5 - Turning & Milling,agg__Resource.1_Machine 6 - Turning & Milling,agg__Resource.1_Machine 7- Laser Marking,agg__Resource.1_Machine 8 - Turning & Milling,agg__Resource.1_Machine 9 - Turning & Milling,agg__Resource.1_Packing,agg__Resource.1_Quality Check 1,agg__Resource.1_Wire Cut - Machine 13,agg__Resource.1_other,agg__Qty_Completed_mean,agg__Qty_Completed_max,agg__Qty_Completed_min,agg__Qty_Completed_sum,agg__Qty_Completed_std,agg__Qty_for_MRB_mean,agg__Qty_for_MRB_max,agg__Qty_for_MRB_min,agg__Qty_for_MRB_sum,agg__Qty_for_MRB_std,agg__activity_duration_mean,agg__activity_duration_max,agg__activity_duration_min,agg__activity_duration_sum,agg__activity_duration_std,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.285714285714286,5.0,0.0,30.0,1.889822365046136,0.0,0.0,0.0,0.0,0.0,50.857142857142854,103.0,13.0,356.0,31.397603790887032,7.285714285714286,13.0,1.0,51.0,4.715728494951256,3.142857142857143,6.0,1.0,22.0,2.1157009420498154,1.0,1.0,1.0,7.0,0.0,464.85714285714283,817.0,60.0,3254.0,300.08189358430616,791.4285714285714,2138.0,0.0,5540.0,737.5576490785556,2907.5714285714284,5540.0,0.0,20353.0,2236.84292826168,4.0,7.0,1.0,28.0,2.160246899469287,27.285714285714285,31.0,21.0,191.0,4.029651999626672
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,8.857142857142858,21.0,0.0,62.0,9.42388050696335,0.0,0.0,0.0,0.0,0.0,138.0,436.0,5.0,966.0,164.01829166285083,11.0,15.0,8.0,77.0,3.0550504633038935,3.142857142857143,6.0,0.0,22.0,2.4784787961282104,1.0,1.0,1.0,7.0,0.0,695.2857142857143,948.0,490.0,4867.0,183.7531988707628,2820.4285714285716,14267.0,0.0,19743.0,5126.421619321573,10074.0,19743.0,0.0,70518.0,8819.338788518484,4.0,7.0,1.0,28.0,2.160246899469287,31.428571428571427,36.0,23.0,220.0,4.68533680244878
125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4285714285714284,11.0,0.0,17.0,4.035556254807296,0.0,0.0,0.0,0.0,0.0,244.14285714285714,539.0,75.0,1709.0,175.6563202880638,4.857142857142857,15.0,1.0,34.0,5.11300861947808,0.8571428571428571,2.0,0.0,6.0,0.6900655593423543,1.0,1.0,1.0,7.0,0.0,308.42857142857144,959.0,60.0,2159.0,323.9170969774299,409.2857142857143,1095.0,0.0,2865.0,369.0107109040397,1467.7142857142858,2865.0,0.0,10274.0,1015.6754262206856,4.0,7.0,1.0,28.0,2.160246899469287,29.714285714285715,31.0,28.0,208.0,1.112697280528373
13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,6.0,0.0,11.0,2.14919697074224,0.0,0.0,0.0,0.0,0.0,363.2857142857143,596.0,86.0,2543.0,174.79770620702692,11.857142857142858,22.0,2.0,83.0,7.244045173533257,0.7142857142857143,2.0,0.0,5.0,0.9511897312113418,1.0,1.0,1.0,7.0,0.0,752.2857142857143,1354.0,139.0,5266.0,438.06305264794713,1154.4285714285713,5985.0,0.0,8081.0,2145.3185355670653,5143.857142857143,8081.0,0.0,36007.0,3422.415493408684,4.0,7.0,1.0,28.0,2.160246899469287,26.714285714285715,30.0,20.0,187.0,4.347960660443228
168.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,168.0,0.0,336.0,61.27805479941412,0.0,0.0,0.0,0.0,0.0,271.42857142857144,640.0,9.0,1900.0,212.3933906244551,11.142857142857142,19.0,6.0,78.0,5.1455019654248,1.7142857142857142,4.0,1.0,12.0,1.1126972805283737,2.0,2.0,2.0,14.0,0.0,707.7142857142857,1193.0,400.0,4954.0,315.6124808926892,629.5714285714286,2665.0,0.0,4407.0,920.2544679132428,1336.2857142857142,4407.0,0.0,9354.0,1483.7557878893813,4.0,7.0,1.0,28.0,2.160246899469287,29.142857142857142,33.0,27.0,204.0,1.9518001458970662
170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.142857142857142,39.0,0.0,92.0,14.519281105121005,0.0,0.0,0.0,0.0,0.0,219.71428571428572,537.0,70.0,1538.0,171.89891824917947,12.714285714285714,22.0,2.0,89.0,7.134757312253999,3.4285714285714284,6.0,0.0,24.0,3.2071349029490928,1.0,1.0,1.0,7.0,0.0,787.4285714285714,1344.0,154.0,5512.0,421.9126517589698,225.71428571428572,708.0,0.0,1580.0,249.33626176024103,558.5714285714286,1580.0,0.0,3910.0,563.2142449497222,4.0,7.0,1.0,28.0,2.160246899469287,29.0,31.0,28.0,203.0,1.1547005383792515
85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,22.0,0.0,77.0,9.899494936611665,0.0,0.0,0.0,0.0,0.0,375.2857142857143,619.0,41.0,2627.0,240.3661888908354,12.571428571428571,21.0,6.0,88.0,6.1334368521284715,2.142857142857143,3.0,1.0,15.0,0.8997354108424375,1.0,1.0,1.0,7.0,0.0,772.8571428571429,1265.0,387.0,5410.0,355.2489402148999,420.0,897.0,0.0,2940.0,315.61474405779376,1458.5714285714287,2940.0,0.0,10210.0,1122.3274710978753,4.0,7.0,1.0,28.0,2.160246899469287,19.0,21.0,16.0,133.0,2.0816659994661335
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,34.42857142857143,81.0,0.0,241.0,37.11629086558957,0.0,0.0,0.0,0.0,0.0,156.71428571428572,457.0,18.0,1097.0,180.3577133418606,14.571428571428571,20.0,1.0,102.0,6.502746672423452,3.4285714285714284,6.0,0.0,24.0,2.760262237369417,1.0,1.0,1.0,7.0,0.0,892.1428571428571,1250.0,75.0,6245.0,394.339713348541,1013.7142857142857,2793.0,0.0,7096.0,1230.850886485404,2047.2857142857142,7096.0,0.0,14331.0,2687.287710330853,4.0,7.0,1.0,28.0,2.160246899469287,27.0,30.0,22.0,189.0,3.055050463303893
108.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,59.42857142857143,108.0,0.0,416.0,48.17626366741594,0.0,0.0,0.0,0.0,0.0,103.14285714285714,241.0,1.0,722.0,80.22972967553564,14.857142857142858,22.0,9.0,104.0,4.220133150686577,4.142857142857143,6.0,3.0,29.0,1.3451854182690988,1.0,1.0,1.0,7.0,0.0,918.1428571428571,1323.0,586.0,6427.0,249.48575682219388,629.5714285714286,3078.0,0.0,4407.0,1103.6533056388764,1642.857142857143,4407.0,0.0,11500.0,1891.49759261204,4.0,7.0,1.0,28.0,2.160246899469287,21.428571428571427,25.0,20.0,150.0,1.7182493859684482
221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,63.285714285714285,148.0,0.0,443.0,61.11659427060784,0.0,0.0,0.0,0.0,0.0,319.42857142857144,594.0,60.0,2236.0,229.9259715233414,9.428571428571429,15.0,1.0,66.0,5.255382728122436,1.1428571428571428,3.0,0.0,8.0,1.2149857925879117,1.7142857142857142,2.0,1.0,12.0,0.48795003647426655,601.0,958.0,60.0,4207.0,320.626470107091,1412.7142857142858,5124.0,0.0,9889.0,1704.4255840102176,4168.714285714285,9889.0,0.0,29181.0,3897.526126244942,4.0,7.0,1.0,28.0,2.160246899469287,32.285714285714285,34.0,30.0,226.0,1.2535663410560165
30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.571428571428571,15.0,0.0,60.0,7.72133716522259,0.0,0.0,0.0,0.0,0.0,141.28571428571428,334.0,28.0,989.0,130.62888180607214,16.428571428571427,23.0,5.0,115.0,5.533448076836685,1.5714285714285714,6.0,0.0,11.0,2.225394561056747,1.0,1.0,1.0,7.0,0.0,1005.0,1424.0,319.0,7035.0,336.70709328237604,1339.2857142857142,4408.0,0.0,9375.0,1691.6279845448403,6563.857142857143,9375.0,0.0,45947.0,3645.872846044389,4.0,7.0,1.0,28.0,2.160246899469287,26.285714285714285,31.0,18.0,184.0,5.154748157905347
151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.428571428571429,51.0,0.0,101.0,19.973792352790216,0.0,0.0,0.0,0.0,0.0,342.85714285714283,628.0,75.0,2400.0,211.34050611231518,11.142857142857142,22.0,1.0,78.0,6.98638131005772,4.285714285714286,6.0,3.0,30.0,0.9511897312113419,1.0,1.0,1.0,7.0,0.0,702.0,1320.0,75.0,4914.0,419.7503226125423,474.2857142857143,1990.0,0.0,3320.0,715.1253303409396,1478.4285714285713,3320.0,0.0,10349.0,1252.1919258035562,4.0,7.0,1.0,28.0,2.160246899469287,29.285714285714285,31.0,28.0,205.0,0.9511897312113419
30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,8.571428571428571,30.0,0.0,60.0,10.891237194141336,0.0,0.0,0.0,0.0,0.0,178.42857142857142,481.0,99.0,1249.0,137.8947148405347,13.285714285714286,17.0,6.0,93.0,4.423960733486292,0.5714285714285714,2.0,0.0,4.0,0.7867957924694432,1.0,1.0,1.0,7.0,0.0,819.8571428571429,1068.0,387.0,5739.0,260.23414365492,362.85714285714283,996.0,0.0,2540.0,408.38357319699196,782.7142857142857,2540.0,0.0,5479.0,961.7344945956955,4.0,7.0,1.0,28.0,2.160246899469287,34.142857142857146,35.0,32.0,239.0,1.2149857925879106
185.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.714285714285715,94.0,0.0,173.0,42.42921275769909,0.0,0.0,0.0,0.0,0.0,199.42857142857142,535.0,75.0,1396.0,178.18422783068945,10.285714285714286,23.0,1.0,72.0,10.078265156832725,3.4285714285714284,6.0,0.0,24.0,2.29906813420444,1.0,1.0,1.0,7.0,0.0,642.5714285714286,1414.0,75.0,4498.0,608.9233277249435,3024.1428571428573,14400.0,0.0,21169.0,5151.025639895141,8947.714285714286,21169.0,0.0,62634.0,8467.64323201928,4.0,7.0,1.0,28.0,2.160246899469287,28.428571428571427,35.0,21.0,199.0,6.078847008469693
24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,13.714285714285714,24.0,0.0,96.0,11.743285822322553,0.0,0.0,0.0,0.0,0.0,186.57142857142858,417.0,25.0,1306.0,159.17480657321073,11.714285714285714,18.0,6.0,82.0,3.773340063934768,2.2857142857142856,6.0,0.0,16.0,2.690370836538197,1.0,1.0,1.0,7.0,0.0,738.0,1080.0,387.0,5166.0,219.88254440344582,634.2857142857143,2941.0,0.0,4440.0,1045.33594508906,1819.4285714285713,4440.0,0.0,12736.0,1814.5144306529003,4.0,7.0,1.0,28.0,2.160246899469287,33.142857142857146,34.0,32.0,232.0,0.8997354108424367
105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.857142857142857,35.0,0.0,55.0,13.005493344846904,0.0,0.0,0.0,0.0,0.0,224.0,630.0,11.0,1568.0,224.80658353348997,8.714285714285714,17.0,1.0,61.0,5.282495802626056,3.7142857142857144,6.0,0.0,26.0,2.690370836538197,1.0,1.0,1.0,7.0,0.0,549.1428571428571,1069.0,74.0,3844.0,323.7290166025841,668.7142857142857,3210.0,0.0,4681.0,1152.1010827014723,2943.714285714286,4681.0,0.0,20606.0,1957.6546949760839,4.0,7.0,1.0,28.0,2.160246899469287,24.428571428571427,30.0,21.0,171.0,4.035556254807296
