static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_ACTIVATED-COMPLETE,agg__Activity_A_APPROVED-COMPLETE,agg__Activity_A_CANCELLED-COMPLETE,agg__Activity_A_DECLINED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_ACCEPTED-COMPLETE,agg__Activity_O_CANCELLED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_DECLINED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_O_SENT-COMPLETE,agg__Activity_O_SENT_BACK-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Activity_W_Nabellen incomplete dossiers-SCHEDULE,agg__Activity_W_Nabellen offertes-COMPLETE,agg__Activity_W_Nabellen offertes-SCHEDULE,agg__Activity_W_Nabellen offertes-START,agg__Activity_W_Valideren aanvraag-COMPLETE,agg__Activity_W_Valideren aanvraag-SCHEDULE,agg__Activity_W_Valideren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10789.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10899.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11029.0,agg__Resource_11049.0,agg__Resource_11079.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_11289.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
15000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.444444444444445,21.0,13.0,242.0,1.8856180831641267,3.0555555555555554,4.0,3.0,55.0,0.23570226039551587,11.0,11.0,11.0,198.0,0.0,826.2222222222222,1264.0,787.0,14872.0,109.67307329757816,666.5331851851852,11953.36065,0.0,11997.597333333333,2816.8283464713168,679.7350342592592,11997.597333333333,0.0,12235.230616666666,2824.5823700235906,9.5,18.0,1.0,171.0,5.338539126015656,724.0,759.0,721.0,13032.0,8.738017004816967
7000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22222222222222,20.0,12.0,292.0,3.2998316455372216,3.1666666666666665,4.0,3.0,57.0,0.3834824944236852,11.0,11.0,11.0,198.0,0.0,1003.1666666666666,1243.0,750.0,18057.0,198.91773351283277,78.03026574074073,947.3881,0.0,1404.5447833333333,225.9218915817987,454.28775092592593,1404.544783333333,0.0,8177.179516666667,465.620870049358,9.555555555555555,19.0,1.0,172.0,5.436502143433364,747.0,760.0,724.0,13446.0,11.832159566199222
6000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.777777777777779,16.0,11.0,230.0,2.1572192218784423,3.5555555555555554,4.0,3.0,64.0,0.5113099925649136,11.0,11.0,11.0,198.0,0.0,792.6666666666666,1015.0,681.0,14268.0,128.98745949076735,70.99055185185186,1106.7462333333333,0.0,1277.8299333333334,260.02284357345917,739.9341657407408,1277.8299333333334,0.0,13318.814983333334,618.8000699385636,9.5,18.0,1.0,171.0,5.338539126015656,739.6666666666666,746.0,724.0,13314.0,8.818429898930587
27000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.77777777777778,20.0,12.0,302.0,3.227739248079803,3.0,3.0,3.0,54.0,0.0,11.0,11.0,11.0,198.0,0.0,1047.0555555555557,1258.0,773.0,18847.0,202.3205006105913,555.3273564814814,9594.989133333333,0.0,9995.892416666666,2256.9812245606536,1867.209125925926,9995.892416666667,0.0,33609.764266666665,3743.638973323297,9.5,18.0,1.0,171.0,5.338539126015656,744.5555555555555,757.0,728.0,13402.0,11.773460794726738
19000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.444444444444445,14.0,11.0,242.0,1.0966377611066325,3.2222222222222223,5.0,3.0,58.0,0.6467616667635545,11.0,11.0,11.0,198.0,0.0,828.7777777777778,871.0,671.0,14918.0,71.92934078218343,552.7688703703703,7259.070883333334,0.0,9949.839666666667,1788.467693374609,1407.7867296296297,9949.839666666667,0.0,25340.161133333335,3224.83207895131,9.5,18.0,1.0,171.0,5.338539126015656,732.5555555555555,736.0,729.0,13186.0,1.916560099339236
20000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.666666666666666,21.0,12.0,264.0,2.634611256065728,3.5,4.0,3.0,63.0,0.5144957554275265,11.0,11.0,11.0,198.0,0.0,899.4444444444445,1283.0,779.0,16190.0,157.898411951267,76.13200092592591,935.9621166666667,0.0,1370.3760166666664,226.89452664809184,755.8766287037038,1370.3760166666666,0.0,13605.779316666669,640.046419688619,9.5,18.0,1.0,171.0,5.338539126015656,744.8888888888889,752.0,731.0,13408.0,6.9695884669536206
4000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,16.555555555555557,19.0,14.0,298.0,1.542428269748795,3.7777777777777777,5.0,3.0,68.0,0.6467616667635544,11.0,11.0,11.0,198.0,0.0,1014.3333333333334,1167.0,892.0,18258.0,79.78500522544027,727.217887037037,11507.056316666667,0.0,13089.921966666667,2707.8556185176803,2362.004087037037,13089.921966666667,0.0,42516.073566666666,3965.3672338518427,9.5,18.0,1.0,171.0,5.338539126015656,737.4444444444445,758.0,731.0,13274.0,10.176225014982501
15000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.11111111111111,20.0,14.0,326.0,2.494438257849296,3.0,3.0,3.0,54.0,0.0,11.0,11.0,11.0,198.0,0.0,1123.4444444444443,1233.0,894.0,20222.0,142.3013464539756,18.846244444444444,129.68441666666666,0.0,339.2324,40.74070204787379,229.62419907407406,339.2324,0.0,4133.235583333333,142.38392277913985,9.5,18.0,1.0,171.0,5.338539126015656,751.6666666666666,761.0,729.0,13530.0,12.409673645990873
3000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,15.444444444444445,16.0,13.0,278.0,0.9835244081556437,3.2222222222222223,5.0,3.0,58.0,0.6467616667635545,11.0,11.0,11.0,198.0,0.0,960.6666666666666,1010.0,812.0,17292.0,60.21236925885497,713.559988888889,12762.304833333335,0.0,12844.079800000003,3006.9801874751165,1467.3301138888887,12844.0798,0.0,26411.942049999998,4138.002133745333,9.5,18.0,1.0,171.0,5.338539126015656,741.1111111111111,747.0,737.0,13340.0,2.2980525998405485
6750.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.833333333333334,18.0,13.0,267.0,1.9174124721184258,3.6666666666666665,5.0,3.0,66.0,0.5940885257860045,11.0,11.0,11.0,198.0,0.0,927.3333333333334,1114.0,816.0,16692.0,101.72165019132879,717.7911481481482,10353.0622,0.0,12920.240666666667,2436.911711711936,2625.0192342592595,12920.240666666667,0.0,47250.34621666667,4408.3612813306645,9.5,18.0,1.0,171.0,5.338539126015656,743.8888888888889,757.0,729.0,13390.0,8.560434904351183
5000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.777777777777779,15.0,13.0,266.0,0.6467616667635547,3.2222222222222223,5.0,3.0,58.0,0.6467616667635545,11.0,11.0,11.0,198.0,0.0,936.5,956.0,810.0,16857.0,45.61636703176255,712.6020157407407,12813.60015,0.0,12826.836283333334,3020.01143749054,1430.3751750000001,12826.836283333336,0.0,25746.753150000004,4145.449226582088,9.5,18.0,1.0,171.0,5.338539126015656,744.0,747.0,742.0,13392.0,1.3719886811400597
1000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77777777777778,21.0,16.0,356.0,2.101975416981552,3.0,3.0,3.0,54.0,0.0,11.0,11.0,11.0,198.0,0.0,1209.7777777777778,1292.0,971.0,21776.0,132.64971810154103,17.842471296296296,251.42406666666668,0.0,321.1644833333333,59.44165009980714,238.527512037037,321.1644833333333,0.0,4293.495216666666,132.5690431154144,9.5,18.0,1.0,171.0,5.338539126015656,750.3888888888889,761.0,741.0,13507.0,5.822258394339549
42000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.944444444444445,17.0,13.0,287.0,0.802365782965103,3.2222222222222223,5.0,3.0,58.0,0.5483188805533162,11.0,11.0,11.0,198.0,0.0,994.3333333333334,1059.0,809.0,17898.0,50.27571042584611,149.74593055555556,1495.78735,0.0,2695.42675,437.2912261297455,320.8496583333333,2695.42675,0.0,5775.29385,764.7221278512274,9.5,18.0,1.0,171.0,5.338539126015656,738.3888888888889,741.0,729.0,13291.0,4.188764929425733
2000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.166666666666666,16.0,10.0,255.0,2.307277489112375,3.1666666666666665,5.0,0.0,57.0,1.6538724611187707,11.0,11.0,11.0,198.0,0.0,889.1111111111111,1010.0,653.0,16004.0,138.1090314757272,317.86855185185186,2933.10915,0.0,5721.6339333333335,792.2533681480179,1811.1090685185186,5721.6339333333335,0.0,32599.963233333336,2087.4185384237217,9.5,18.0,1.0,171.0,5.338539126015656,740.0,756.0,725.0,13320.0,9.845871036662457
25000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.88888888888889,17.0,16.0,304.0,0.323380833381777,3.0,3.0,3.0,54.0,0.0,11.0,11.0,11.0,198.0,0.0,1027.2777777777778,1039.0,1019.0,18491.0,5.453607069212181,1.0896703703703705,7.680116666666668,0.0,19.61406666666667,2.1097566584469627,7.908248148148148,19.614066666666666,0.0,142.34846666666667,5.3216289360713285,9.5,18.0,1.0,171.0,5.338539126015656,729.2777777777778,731.0,728.0,13127.0,1.0178151661369261
7000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,11.0,288.0,2.300894966542111,3.0,3.0,3.0,54.0,0.0,11.0,11.0,11.0,198.0,0.0,976.5,1039.0,685.0,17577.0,133.57758265605534,540.9808814814814,9726.21095,0.0,9737.655866666666,2292.3314896480074,1626.779086111111,9737.655866666666,0.0,29282.023549999998,3732.071080143399,9.5,18.0,1.0,171.0,5.338539126015656,731.1666666666666,737.0,729.0,13161.0,2.8127859331776914
17000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,17.88888888888889,19.0,13.0,322.0,1.967048816311286,3.7777777777777777,4.0,3.0,68.0,0.42779263194649864,11.0,11.0,11.0,198.0,0.0,1097.8333333333333,1167.0,808.0,19761.0,117.1626571706792,86.98685833333333,1206.1745666666666,0.0,1565.76345,291.00744830086046,1176.693726851852,1565.76345,0.0,21180.487083333337,656.8372060547503,9.5,18.0,1.0,171.0,5.338539126015656,731.3333333333334,748.0,729.0,13164.0,6.07792534263034
15000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.72222222222222,21.0,10.0,301.0,3.5114192799318507,3.1666666666666665,4.0,3.0,57.0,0.3834824944236852,11.0,11.0,11.0,198.0,0.0,1035.2222222222222,1301.0,603.0,18634.0,221.69230280770464,55.583036111111106,742.6826,0.0,1000.4946499999999,179.18775714919164,227.5798546296296,1000.49465,0.0,4096.437383333333,368.02054938103555,9.5,18.0,1.0,171.0,5.338539126015656,740.1666666666666,758.0,730.0,13323.0,11.309808340811179
5000.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16.444444444444443,19.0,14.0,296.0,2.3570226039551576,3.611111111111111,4.0,3.0,65.0,0.5016313257045502,11.0,11.0,11.0,198.0,0.0,1015.0555555555555,1186.0,849.0,18271.0,151.7860228480414,645.2843962962963,10380.79325,0.0,11615.119133333334,2443.434597784485,2508.1359231481483,11615.119133333335,0.0,45146.44661666667,4225.488264041033,9.5,18.0,1.0,171.0,5.338539126015656,747.9444444444445,758.0,733.0,13463.0,8.953948995520324
20000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,17.38888888888889,21.0,13.0,313.0,3.53368477719436,3.888888888888889,5.0,3.0,70.0,0.8323523637957302,11.0,11.0,11.0,198.0,0.0,1080.2222222222222,1304.0,825.0,19444.0,202.92698065344635,145.28621666666666,1023.1289666666668,0.0,2615.1519,324.7492428124302,1261.6662037037038,2615.1519,0.0,22709.99166666667,1052.0072208608753,9.5,18.0,1.0,171.0,5.338539126015656,735.9444444444445,748.0,724.0,13247.0,9.212984585210155
