static__Work_Order_Qty,static__Part_Desc__Ballnut,static__Part_Desc__Bearing,static__Part_Desc__Cable Head,static__Part_Desc__Clamp,static__Part_Desc__Compound Dies,static__Part_Desc__Drill,static__Part_Desc__Drum,static__Part_Desc__Electrical Contact,static__Part_Desc__Flange,static__Part_Desc__Flange Bolt,static__Part_Desc__Housing,static__Part_Desc__O-Ring,static__Part_Desc__Piston,static__Part_Desc__Plug,static__Part_Desc__Punch Holder,static__Part_Desc__Punch Plate,static__Part_Desc__Socket,static__Part_Desc__Spur Gear,static__Part_Desc__Wheel Shaft,static__Rework_missing,agg__Activity_Final Inspection Q.C.,agg__Activity_Flat Grinding - Machine 11,agg__Activity_Grinding Rework - Machine 27,agg__Activity_Lapping - Machine 1,agg__Activity_Laser Marking - Machine 7,agg__Activity_Packing,agg__Activity_Round Grinding - Machine 12,agg__Activity_Round Grinding - Machine 2,agg__Activity_Round Grinding - Machine 3,agg__Activity_Round Grinding - Manual,agg__Activity_Round Grinding - Q.C.,agg__Activity_Turn & Mill. & Screw Assem - Machine 10,agg__Activity_Turning & Milling - Machine 10,agg__Activity_Turning & Milling - Machine 4,agg__Activity_Turning & Milling - Machine 5,agg__Activity_Turning & Milling - Machine 6,agg__Activity_Turning & Milling - Machine 8,agg__Activity_Turning & Milling - Machine 9,agg__Activity_Turning & Milling Q.C.,agg__Activity_Turning - Machine 8,agg__Activity_Turning - Machine 9,agg__Activity_Turning Q.C.,agg__Activity_Wire Cut - Machine 13,agg__Activity_other,agg__Resource_ID0420,agg__Resource_ID0937,agg__Resource_ID0997,agg__Resource_ID0998,agg__Resource_ID3767,agg__Resource_ID3846,agg__Resource_ID4132,agg__Resource_ID4163,agg__Resource_ID4167,agg__Resource_ID4219,agg__Resource_ID4287,agg__Resource_ID4355,agg__Resource_ID4385,agg__Resource_ID4429,agg__Resource_ID4445,agg__Resource_ID4491,agg__Resource_ID4493,agg__Resource_ID4528,agg__Resource_ID4529,agg__Resource_ID4618,agg__Resource_ID4641,agg__Resource_ID4718,agg__Resource_ID4794,agg__Resource_ID4820,agg__Resource_ID4872,agg__Resource_ID4882,agg__Resource_ID4932,agg__Resource_other,agg__Report_Type_B,agg__Report_Type_D,agg__Report_Type_S,agg__Resource.1_Machine 1 - Lapping,agg__Resource.1_Machine 10 - Grinding,agg__Resource.1_Machine 11 - Grinding,agg__Resource.1_Machine 12 - Grinding,agg__Resource.1_Machine 15 - Turning,agg__Resource.1_Machine 2 - Round Grinding,agg__Resource.1_Machine 27 - Grinding,agg__Resource.1_Machine 3 - Round Grinding,agg__Resource.1_Machine 4 - Turning & Milling,agg__Resource.1_Machine 5 - Turning & Milling,agg__Resource.1_Machine 6 - Turning & Milling,agg__Resource.1_Machine 7- Laser Marking,agg__Resource.1_Machine 8 - Turning & Milling,agg__Resource.1_Machine 9 - Turning & Milling,agg__Resource.1_Packing,agg__Resource.1_Quality Check 1,agg__Resource.1_Wire Cut - Machine 13,agg__Resource.1_other,agg__Qty_Completed_mean,agg__Qty_Completed_max,agg__Qty_Completed_min,agg__Qty_Completed_sum,agg__Qty_Completed_std,agg__Qty_for_MRB_mean,agg__Qty_for_MRB_max,agg__Qty_for_MRB_min,agg__Qty_for_MRB_sum,agg__Qty_for_MRB_std,agg__activity_duration_mean,agg__activity_duration_max,agg__activity_duration_min,agg__activity_duration_sum,agg__activity_duration_std,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,11.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,4.133333333333334,9.0,0.0,62.0,4.4539976692961165,0.0,0.0,0.0,0.0,0.0,129.33333333333334,347.0,16.0,1940.0,114.40071594847565,11.0,18.0,1.0,165.0,4.27617987059879,0.8666666666666667,3.0,0.0,13.0,1.1254628677422753,1.0,1.0,1.0,15.0,0.0,689.6,1083.0,60.0,10344.0,262.78149532589674,1380.0666666666666,9818.0,0.0,20701.0,2759.960933125857,12882.6,20701.0,0.0,193239.0,7211.483409911484,8.0,15.0,1.0,120.0,4.47213595499958,30.0,37.0,20.0,450.0,4.69041575982343
153.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,35.13333333333333,153.0,0.0,527.0,53.33568447198591,0.0,0.0,0.0,0.0,0.0,362.3333333333333,1080.0,35.0,5435.0,333.3532375009743,12.533333333333333,23.0,6.0,188.0,5.553205852306867,3.8666666666666667,6.0,2.0,58.0,1.4074631010979937,1.0,1.0,1.0,15.0,0.0,783.8,1410.0,395.0,11757.0,332.31228858237716,400.6666666666667,1101.0,0.0,6010.0,353.6815893804294,2951.8,6010.0,0.0,44277.0,1961.2577669881712,8.0,15.0,1.0,120.0,4.47213595499958,20.666666666666668,22.0,17.0,310.0,1.175139302786006
350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,17.2,38.0,0.0,258.0,14.809263510191371,0.0,0.0,0.0,0.0,0.0,442.26666666666665,1080.0,26.0,6634.0,314.16089296197686,10.8,23.0,1.0,162.0,5.966573556070519,3.6,6.0,0.0,54.0,2.2928460168844436,1.0,1.0,1.0,15.0,0.0,677.8,1410.0,74.0,10167.0,365.8089274861556,434.1333333333333,1088.0,0.0,6512.0,337.55568147379495,3151.8,6512.0,0.0,47277.0,2105.058166824443,8.0,15.0,1.0,120.0,4.47213595499958,24.0,31.0,21.0,360.0,4.088310863215483
12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,0.0,0.0,5.6,12.0,0.0,84.0,5.565197981332611,0.0,0.0,0.0,0.0,0.0,168.13333333333333,388.0,0.0,2522.0,118.54828230765403,14.333333333333334,23.0,8.0,215.0,3.848314411469495,1.6666666666666667,3.0,0.0,25.0,0.816496580927726,1.0,1.0,1.0,15.0,0.0,892.8666666666667,1428.0,520.0,13393.0,229.82753368144392,1600.0666666666666,17444.0,0.0,24001.0,4418.345027377602,8962.866666666667,24001.0,0.0,134443.0,10048.414124105546,8.0,15.0,1.0,120.0,4.47213595499958,30.733333333333334,33.0,28.0,461.0,1.7099150633319542
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,6.4,12.0,0.0,96.0,5.526559249918265,0.0,0.0,0.0,0.0,0.0,182.86666666666667,903.0,1.0,2743.0,230.60382436014328,13.266666666666667,23.0,1.0,199.0,5.812138365606275,1.8666666666666667,3.0,0.0,28.0,1.1254628677422756,1.6666666666666667,2.0,1.0,25.0,0.48795003647426655,819.4,1426.0,60.0,12291.0,352.18781515387093,2127.0,19978.0,0.0,31905.0,5167.670102252491,20604.4,31905.0,0.0,309066.0,13856.7896395336,8.0,15.0,1.0,120.0,4.47213595499958,35.06666666666667,37.0,33.0,526.0,1.2798809468443688
12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,3.0,0.0,0.0,6.4,12.0,0.0,96.0,6.068654828590223,0.0,0.0,0.0,0.0,0.0,112.73333333333333,270.0,1.0,1691.0,84.98106231614754,13.066666666666666,22.0,1.0,196.0,5.049280948336911,3.7333333333333334,6.0,0.0,56.0,2.1201976547572388,1.0,1.0,1.0,15.0,0.0,804.6666666666666,1331.0,60.0,12070.0,309.11640587479724,644.2666666666667,2543.0,0.0,9664.0,693.8376165178984,4917.666666666667,9664.0,0.0,73765.0,3074.887934465874,8.0,15.0,1.0,120.0,4.47213595499958,34.13333333333333,37.0,32.0,512.0,1.1872336794093301
250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.1333333333333333,18.0,0.0,47.0,5.80475995156028,0.0,0.0,0.0,0.0,0.0,250.0,629.0,13.0,3750.0,199.81670171863587,9.133333333333333,23.0,0.0,137.0,6.32304929452178,4.666666666666667,6.0,2.0,70.0,1.1751393027860064,2.0,2.0,2.0,30.0,0.0,579.0666666666667,1419.0,11.0,8686.0,388.74458501817406,1000.6666666666666,6777.0,0.0,15010.0,1765.9753139621769,9720.066666666668,15010.0,0.0,145801.0,5706.488743610416,8.0,15.0,1.0,120.0,4.47213595499958,34.53333333333333,35.0,33.0,518.0,0.7432233529572071
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,5.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6.533333333333333,20.0,0.0,98.0,7.605136109110425,0.0,0.0,0.0,0.0,0.0,131.86666666666667,521.0,2.0,1978.0,152.44711807549464,12.866666666666667,23.0,1.0,193.0,5.69293630822652,2.7333333333333334,6.0,0.0,41.0,2.2189658681037714,1.6,2.0,1.0,24.0,0.50709255283711,802.2,1425.0,60.0,12033.0,349.41199586897824,605.1333333333333,3416.0,0.0,9077.0,1084.4285438269626,3099.2,9077.0,0.0,46488.0,2538.0369579657427,8.0,15.0,1.0,120.0,4.47213595499958,31.933333333333334,34.0,30.0,479.0,1.2798809468443682
36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,14.066666666666666,36.0,0.0,211.0,13.915390588772391,0.0,0.0,0.0,0.0,0.0,269.26666666666665,660.0,1.0,4039.0,210.94869608734817,13.133333333333333,23.0,3.0,197.0,6.186005711819758,2.466666666666667,6.0,0.0,37.0,2.503331114069145,1.6666666666666667,2.0,1.0,25.0,0.48795003647426655,814.1333333333333,1410.0,228.0,12212.0,370.67195097295297,1323.2666666666667,8478.0,0.0,19849.0,2245.184576143436,8211.133333333333,19849.0,0.0,123167.0,8306.534363006604,8.0,15.0,1.0,120.0,4.47213595499958,32.733333333333334,35.0,29.0,491.0,1.9444671200491874
10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,4.666666666666667,10.0,0.0,70.0,4.700557211144025,0.0,0.0,0.0,0.0,0.0,144.13333333333333,635.0,20.0,2162.0,163.85266320110648,14.266666666666667,23.0,1.0,214.0,6.870918702002214,2.4,6.0,0.0,36.0,2.164651077128664,1.6666666666666667,2.0,1.0,25.0,0.48795003647426655,885.6666666666666,1426.0,60.0,13285.0,418.22271350948654,1756.0666666666666,21912.0,0.0,26341.0,5594.740750621664,16126.666666666666,26341.0,0.0,241900.0,11558.097048431131,8.0,15.0,1.0,120.0,4.47213595499958,29.466666666666665,32.0,28.0,442.0,1.552264091423817
70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,2.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,60.0,0.0,300.0,25.492295754936293,0.0,0.0,0.0,0.0,0.0,208.46666666666667,562.0,29.0,3127.0,186.3057650617342,10.466666666666667,22.0,1.0,157.0,6.3004157081289565,3.6,6.0,0.0,54.0,2.0976176963403033,2.0,2.0,2.0,30.0,0.0,662.1333333333333,1364.0,75.0,9932.0,384.23688130160144,1219.2666666666667,9346.0,0.0,18289.0,2336.686954602504,7850.133333333333,18289.0,0.0,117752.0,7453.870268588821,8.0,15.0,1.0,120.0,4.47213595499958,31.666666666666668,37.0,25.0,475.0,4.5929552681512265
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,1.0,10.533333333333333,39.0,0.0,158.0,14.024807952169546,0.0,0.0,0.0,0.0,0.0,191.73333333333332,571.0,0.0,2876.0,162.75330440650995,11.8,17.0,0.0,177.0,4.8726642756152545,3.4,6.0,0.0,51.0,2.4142434484888695,2.0,2.0,2.0,30.0,0.0,742.8666666666667,1050.0,34.0,11143.0,288.11105662987137,387.26666666666665,2581.0,0.0,5809.0,671.7109780964116,3041.866666666667,5809.0,0.0,45628.0,2231.808487260841,8.0,15.0,1.0,120.0,4.47213595499958,28.333333333333332,30.0,27.0,425.0,1.0465362369445674
150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.133333333333333,50.0,0.0,287.0,16.413699272544378,0.0,0.0,0.0,0.0,0.0,302.53333333333336,541.0,100.0,4538.0,142.95946811530015,13.2,23.0,3.0,198.0,7.002040518918141,3.066666666666667,6.0,0.0,46.0,2.4630604269214893,2.0,2.0,2.0,30.0,0.0,829.2,1433.0,221.0,12438.0,425.9993628432525,373.53333333333336,2048.0,0.0,5603.0,490.82275920374855,2912.2,5603.0,0.0,43683.0,2126.3073356677032,8.0,15.0,1.0,120.0,4.47213595499958,33.266666666666666,35.0,32.0,499.0,1.032795558988643
73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,4.0,0.0,0.0,24.2,73.0,0.0,363.0,31.828109768388245,0.0,0.0,0.0,0.0,0.0,176.86666666666667,663.0,1.0,2653.0,198.85273325707527,9.066666666666666,18.0,0.0,136.0,5.909637004403022,2.066666666666667,6.0,0.0,31.0,1.624221425205085,2.0,2.0,2.0,30.0,0.0,574.2666666666667,1132.0,37.0,8614.0,357.1387218808214,712.7333333333333,2950.0,0.0,10691.0,911.2727729207467,3832.266666666667,10691.0,0.0,57484.0,2877.244824646033,8.0,15.0,1.0,120.0,4.47213595499958,34.266666666666666,36.0,33.0,514.0,0.9611501047232597
230.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,65.0,0.0,300.0,23.79675848273698,0.0,0.0,0.0,0.0,0.0,154.8,531.0,2.0,2322.0,145.28700659630334,12.4,23.0,0.0,186.0,7.297749163758842,3.4,6.0,0.0,51.0,1.5491933384829668,2.8666666666666667,3.0,2.0,43.0,0.3518657752744984,779.3333333333334,1424.0,57.0,11690.0,434.17535408546405,715.4666666666667,4038.0,0.0,10732.0,1015.2622368254468,3493.3333333333335,10732.0,0.0,52400.0,3505.8945804920904,8.0,15.0,1.0,120.0,4.47213595499958,17.4,20.0,16.0,261.0,1.1212238211627772
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,4.0,0.0,0.0,7.2,15.0,0.0,108.0,6.427618977061857,0.0,0.0,0.0,0.0,0.0,132.33333333333334,377.0,1.0,1985.0,135.94781912119637,12.866666666666667,23.0,1.0,193.0,5.566053573309583,3.7333333333333334,6.0,0.0,56.0,2.051712409068047,2.3333333333333335,3.0,2.0,35.0,0.48795003647426666,810.2,1401.0,60.0,12153.0,339.3113193345772,1026.8,3994.0,0.0,15402.0,1413.827692067581,6234.2,15402.0,0.0,93513.0,5610.108086557437,8.0,15.0,1.0,120.0,4.47213595499958,21.8,26.0,17.0,327.0,3.4267852490135895
200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,48.53333333333333,176.0,0.0,728.0,69.01331824537996,0.0,0.0,0.0,0.0,0.0,367.06666666666666,912.0,14.0,5506.0,267.9883970480456,12.0,23.0,5.0,180.0,5.154748157905348,2.8,6.0,0.0,42.0,2.396425910153941,2.0,2.0,2.0,30.0,0.0,759.0666666666667,1423.0,311.0,11386.0,313.85630621732133,484.1333333333333,2417.0,0.0,7262.0,685.7150456344996,4226.066666666667,7262.0,0.0,63391.0,2576.2210549193023,8.0,15.0,1.0,120.0,4.47213595499958,23.733333333333334,26.0,22.0,356.0,1.3870146083619728
