static__Work_Order_Qty,static__Part_Desc__Adjusting Nut,static__Part_Desc__Ballnut,static__Part_Desc__Barrel,static__Part_Desc__Bearing,static__Part_Desc__Cable Head,static__Part_Desc__Cast,static__Part_Desc__Clamp,static__Part_Desc__Compound Dies,static__Part_Desc__Cutting Wheel,static__Part_Desc__Drill,static__Part_Desc__Drum,static__Part_Desc__Electrical Contact,static__Part_Desc__Fastener,static__Part_Desc__Flange,static__Part_Desc__Flange Bolt,static__Part_Desc__Gauge,static__Part_Desc__Hinge,static__Part_Desc__Housing,static__Part_Desc__Locker,static__Part_Desc__O-Ring,static__Part_Desc__Piston,static__Part_Desc__Plug,static__Part_Desc__Punch Holder,static__Part_Desc__Punch Plate,static__Part_Desc__Ring,static__Part_Desc__Slip Ring Adapter,static__Part_Desc__Socket,static__Part_Desc__Spindle,static__Part_Desc__Spinner,static__Part_Desc__Spur Gear,static__Part_Desc__Tube,static__Part_Desc__Wheel Shaft,static__Part_Desc__other,static__Rework_missing,agg__Activity_Final Inspection Q.C.,agg__Activity_Flat Grinding - Machine 11,agg__Activity_Grinding Rework - Machine 27,agg__Activity_Lapping - Machine 1,agg__Activity_Laser Marking - Machine 7,agg__Activity_Milling - Machine 16,agg__Activity_Packing,agg__Activity_Round Grinding - Machine 12,agg__Activity_Round Grinding - Machine 2,agg__Activity_Round Grinding - Machine 3,agg__Activity_Round Grinding - Manual,agg__Activity_Round Grinding - Q.C.,agg__Activity_Turn & Mill. & Screw Assem - Machine 10,agg__Activity_Turning & Milling - Machine 10,agg__Activity_Turning & Milling - Machine 4,agg__Activity_Turning & Milling - Machine 5,agg__Activity_Turning & Milling - Machine 6,agg__Activity_Turning & Milling - Machine 8,agg__Activity_Turning & Milling - Machine 9,agg__Activity_Turning & Milling Q.C.,agg__Activity_Turning - Machine 8,agg__Activity_Turning - Machine 9,agg__Activity_Turning Q.C.,agg__Activity_Wire Cut - Machine 13,agg__Activity_other,agg__Resource_ID0997,agg__Resource_ID0998,agg__Resource_ID3767,agg__Resource_ID3846,agg__Resource_ID4132,agg__Resource_ID4163,agg__Resource_ID4167,agg__Resource_ID4219,agg__Resource_ID4287,agg__Resource_ID4326,agg__Resource_ID4355,agg__Resource_ID4385,agg__Resource_ID4429,agg__Resource_ID4445,agg__Resource_ID4491,agg__Resource_ID4493,agg__Resource_ID4528,agg__Resource_ID4529,agg__Resource_ID4618,agg__Resource_ID4641,agg__Resource_ID4718,agg__Resource_ID4794,agg__Resource_ID4820,agg__Resource_ID4872,agg__Resource_ID4882,agg__Resource_ID4932,agg__Resource_other,agg__Report_Type_B,agg__Report_Type_D,agg__Report_Type_S,agg__Resource.1_Machine 1 - Lapping,agg__Resource.1_Machine 10 - Grinding,agg__Resource.1_Machine 11 - Grinding,agg__Resource.1_Machine 12 - Grinding,agg__Resource.1_Machine 15 - Turning,agg__Resource.1_Machine 16 - Milling,agg__Resource.1_Machine 2 - Round Grinding,agg__Resource.1_Machine 27 - Grinding,agg__Resource.1_Machine 3 - Round Grinding,agg__Resource.1_Machine 4 - Turning & Milling,agg__Resource.1_Machine 5 - Turning & Milling,agg__Resource.1_Machine 6 - Turning & Milling,agg__Resource.1_Machine 7- Laser Marking,agg__Resource.1_Machine 8 - Turning & Milling,agg__Resource.1_Machine 9 - Turning & Milling,agg__Resource.1_Packing,agg__Resource.1_Quality Check 1,agg__Resource.1_Wire Cut - Machine 13,agg__Resource.1_other,agg__Qty_Completed_mean,agg__Qty_Completed_max,agg__Qty_Completed_min,agg__Qty_Completed_sum,agg__Qty_Completed_std,agg__Qty_for_MRB_mean,agg__Qty_for_MRB_max,agg__Qty_for_MRB_min,agg__Qty_for_MRB_sum,agg__Qty_for_MRB_std,agg__activity_duration_mean,agg__activity_duration_max,agg__activity_duration_min,agg__activity_duration_sum,agg__activity_duration_std,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.8333333333333333,8.0,0.0,11.0,3.2506409624359724,0.0,0.0,0.0,0.0,0.0,348.1666666666667,637.0,40.0,2089.0,269.88102316885244,13.5,17.0,6.0,81.0,4.505552130427524,2.5,4.0,1.0,15.0,1.0488088481701516,1.0,1.0,1.0,6.0,0.0,852.5,1072.0,388.0,5115.0,273.96915884821783,675.6666666666666,1774.0,0.0,4054.0,742.1343993284954,2358.5,4054.0,0.0,14151.0,1453.498916408265,3.5,6.0,1.0,21.0,1.8708286933869707,29.833333333333332,30.0,29.0,179.0,0.40824829046386263
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,80.0,0.0,240.0,31.247399891830998,0.0,0.0,0.0,0.0,0.0,150.0,265.0,43.0,900.0,91.1679768339739,11.333333333333334,17.0,1.0,68.0,6.0882400303098,4.166666666666667,6.0,0.0,25.0,2.8577380332470415,1.8333333333333333,2.0,1.0,11.0,0.408248290463863,706.0,1063.0,75.0,4236.0,370.66966425646433,1375.3333333333333,6370.0,0.0,8252.0,2469.7011695074907,6041.0,8252.0,0.0,36246.0,3021.9549963558356,3.5,6.0,1.0,21.0,1.8708286933869707,32.5,34.0,31.0,195.0,1.0488088481701516
180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,0.0,36.0,14.696938456699069,0.0,0.0,0.0,0.0,0.0,120.0,266.0,8.0,720.0,101.09995054400373,12.5,16.0,1.0,75.0,5.822370651203855,1.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,6.0,0.0,776.8333333333334,965.0,75.0,4661.0,351.76436241704,148.33333333333334,695.0,0.0,890.0,275.21458294695555,701.8333333333334,890.0,0.0,4211.0,351.76436241704,3.5,6.0,1.0,21.0,1.8708286933869707,15.833333333333334,17.0,14.0,95.0,1.1690451944500122
33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,16.5,33.0,0.0,99.0,17.717223258738937,0.0,0.0,0.0,0.0,0.0,205.5,650.0,52.0,1233.0,238.6602187210931,11.0,18.0,1.0,66.0,6.752777206453653,0.6666666666666666,2.0,0.0,4.0,0.816496580927726,1.3333333333333333,2.0,1.0,8.0,0.5163977794943223,676.5,1085.0,75.0,4059.0,397.7983157329855,4890.833333333333,26876.0,0.0,29345.0,10777.428847673578,5706.5,29345.0,0.0,34239.0,11616.228798538707,3.5,6.0,1.0,21.0,1.8708286933869707,31.666666666666668,33.0,28.0,190.0,1.9663841605003496
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.833333333333333,13.0,0.0,29.0,6.369196704975179,0.0,0.0,0.0,0.0,0.0,99.66666666666667,224.0,1.0,598.0,100.2350570741927,9.833333333333334,17.0,1.0,59.0,7.332575718440736,2.6666666666666665,3.0,2.0,16.0,0.5163977794943222,1.0,1.0,1.0,6.0,0.0,618.6666666666666,1062.0,75.0,3712.0,452.8570046567312,404.5,1976.0,0.0,2427.0,777.4761089576966,1503.6666666666667,2427.0,0.0,9022.0,1176.5812622452675,3.5,6.0,1.0,21.0,1.8708286933869707,19.166666666666668,21.0,17.0,115.0,1.8348478592697177
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.166666666666667,5.0,0.0,25.0,2.0412414523193148,0.0,0.0,0.0,0.0,0.0,57.166666666666664,103.0,26.0,343.0,29.13016763883563,7.333333333333333,13.0,1.0,44.0,5.163977794943222,3.1666666666666665,6.0,1.0,19.0,2.3166067138525404,1.0,1.0,1.0,6.0,0.0,471.8333333333333,817.0,60.0,2831.0,328.1008483175054,862.8333333333334,2138.0,0.0,5177.0,780.9999786598376,2468.8333333333335,5177.0,0.0,14813.0,2094.5725498694637,3.5,6.0,1.0,21.0,1.8708286933869707,27.0,31.0,21.0,162.0,4.33589667773576
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,8.666666666666666,21.0,0.0,52.0,10.30857248442609,0.0,0.0,0.0,0.0,0.0,148.5,436.0,5.0,891.0,177.0771018511428,11.5,15.0,8.0,69.0,3.0166206257996713,2.6666666666666665,6.0,0.0,16.0,2.3380903889000244,1.0,1.0,1.0,6.0,0.0,729.5,948.0,512.0,4377.0,175.17163012314523,2857.1666666666665,14267.0,0.0,17143.0,5614.703996353384,8462.5,17143.0,0.0,50775.0,8457.106662446678,3.5,6.0,1.0,21.0,1.8708286933869707,31.166666666666668,36.0,23.0,187.0,5.076087732365022
125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,11.0,0.0,17.0,4.262237284181474,0.0,0.0,0.0,0.0,0.0,234.83333333333334,539.0,75.0,1409.0,190.5207775195836,5.5,15.0,1.0,33.0,5.282045058497703,0.6666666666666666,1.0,0.0,4.0,0.5163977794943222,1.0,1.0,1.0,6.0,0.0,349.8333333333333,959.0,75.0,2099.0,333.92539086847927,387.3333333333333,1095.0,0.0,2324.0,399.19251829996347,1234.8333333333333,2324.0,0.0,7409.0,884.5078669331702,3.5,6.0,1.0,21.0,1.8708286933869707,29.833333333333332,31.0,28.0,179.0,1.1690451944500118
13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,2.0,0.0,5.0,0.983192080250175,0.0,0.0,0.0,0.0,0.0,324.5,510.0,86.0,1947.0,155.01193502437158,12.833333333333334,22.0,2.0,77.0,7.413950813612582,0.6666666666666666,2.0,0.0,4.0,1.0327955589886444,1.0,1.0,1.0,6.0,0.0,811.3333333333334,1354.0,139.0,4868.0,448.32071853380444,1217.8333333333333,5985.0,0.0,7307.0,2342.8829605139617,4654.333333333333,7307.0,0.0,27926.0,3470.2437186264983,3.5,6.0,1.0,21.0,1.8708286933869707,26.166666666666668,30.0,20.0,157.0,4.4907311951024935
168.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,80.0,0.0,168.0,33.85262175962151,0.0,0.0,0.0,0.0,0.0,315.1666666666667,640.0,53.0,1891.0,195.09937638718037,11.666666666666666,19.0,6.0,70.0,5.428320796219276,1.3333333333333333,2.0,1.0,8.0,0.5163977794943223,2.0,2.0,2.0,12.0,0.0,744.5,1193.0,400.0,4467.0,328.8870626826175,290.3333333333333,653.0,0.0,1742.0,222.596196433512,824.5,1742.0,0.0,4947.0,664.5831024033037,3.5,6.0,1.0,21.0,1.8708286933869707,29.5,33.0,28.0,177.0,1.8708286933869704
170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.833333333333334,22.0,0.0,53.0,9.84716541278081,0.0,0.0,0.0,0.0,0.0,166.83333333333334,350.0,70.0,1001.0,109.4046007563972,12.166666666666666,22.0,2.0,73.0,7.652886165798279,4.0,6.0,0.0,24.0,3.0983866769659336,1.0,1.0,1.0,6.0,0.0,754.3333333333334,1344.0,154.0,4526.0,452.11930578849064,145.33333333333334,376.0,0.0,872.0,142.58003600317494,388.3333333333333,872.0,0.0,2330.0,370.42120169702304,3.5,6.0,1.0,21.0,1.8708286933869707,28.666666666666668,30.0,28.0,172.0,0.816496580927726
85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.166666666666666,20.0,0.0,55.0,9.45339445208263,0.0,0.0,0.0,0.0,0.0,347.8333333333333,619.0,41.0,2087.0,250.99913678470423,11.833333333333334,21.0,6.0,71.0,6.369196704975177,2.0,3.0,1.0,12.0,0.8944271909999159,1.0,1.0,1.0,6.0,0.0,731.6666666666666,1265.0,387.0,4390.0,370.39204455099554,395.8333333333333,897.0,0.0,2375.0,338.56958910490863,1211.6666666666667,2375.0,0.0,7270.0,999.7310971789698,3.5,6.0,1.0,21.0,1.8708286933869707,18.666666666666668,21.0,16.0,112.0,2.0655911179772892
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,81.0,0.0,162.0,34.49057842367971,0.0,0.0,0.0,0.0,0.0,170.33333333333334,457.0,18.0,1022.0,193.588911528183,14.833333333333334,20.0,1.0,89.0,7.082843120291926,3.3333333333333335,6.0,0.0,20.0,3.011090610836324,1.0,1.0,1.0,6.0,0.0,907.8333333333334,1250.0,75.0,5447.0,429.57719523581164,730.3333333333334,2793.0,0.0,4382.0,1069.3141103841597,1205.8333333333333,4382.0,0.0,7235.0,1648.7160357886578,3.5,6.0,1.0,21.0,1.8708286933869707,26.666666666666668,30.0,22.0,160.0,3.204163957519444
108.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,52.666666666666664,108.0,0.0,316.0,49.00068026738676,0.0,0.0,0.0,0.0,0.0,95.83333333333333,241.0,1.0,575.0,85.29575995714363,14.666666666666666,22.0,9.0,88.0,4.589843860815602,3.8333333333333335,6.0,3.0,23.0,1.1690451944500122,1.0,1.0,1.0,6.0,0.0,903.1666666666666,1323.0,586.0,5419.0,269.82914347169145,709.8333333333334,3078.0,0.0,4259.0,1186.4013514265173,1182.1666666666667,4259.0,0.0,7093.0,1584.467029214135,3.5,6.0,1.0,21.0,1.8708286933869707,20.833333333333332,22.0,20.0,125.0,0.752772652709081
221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,49.166666666666664,148.0,0.0,295.0,52.98836350243954,0.0,0.0,0.0,0.0,0.0,358.8333333333333,594.0,60.0,2153.0,224.49090553219895,9.0,15.0,1.0,54.0,5.621387729022079,1.3333333333333333,3.0,0.0,8.0,1.2110601416389966,1.6666666666666667,2.0,1.0,10.0,0.5163977794943222,573.3333333333334,958.0,60.0,3440.0,341.95301821546576,1530.3333333333333,5124.0,0.0,9182.0,1835.7211843487198,3215.3333333333335,9182.0,0.0,19292.0,3254.811187560143,3.5,6.0,1.0,21.0,1.8708286933869707,32.166666666666664,34.0,30.0,193.0,1.3291601358251253
